Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_002620	cnd1	JAKSZP010006718.1	-	61893	66163	173.570023	65.680840	95.605133
L0F63_002646	TRP3	JAKSZP010006720.1	+	17458	19708	155.852661	58.976395	85.846130
L0F63_002763	-	JAKSZP010006730.1	-	150968	152728	31.988089	12.104650	17.619549
L0F63_002695	-	JAKSZP010006724.1	-	11833	12846	717.924072	271.670502	395.444031
L0F63_002773	-	JAKSZP010006731.1	-	117	1050	175.987610	66.595680	96.936783
L0F63_002774	-	JAKSZP010006731.1	-	1406	1657	0.000000	0.000000	0.000000
L0F63_002775	ILV1_1	JAKSZP010006731.1	-	141801	142538	224.933990	85.117538	123.897224
L0F63_002776	ILV1_2	JAKSZP010006731.1	-	142595	143409	163.337540	61.808750	89.968918
L0F63_002777	-	JAKSZP010006731.1	-	143422	143893	200.491928	75.868393	110.434151
L0F63_002807	-	JAKSZP010006733.1	-	145750	148740	51.275288	19.403143	28.243246
L0F63_002892	-	JAKSZP010006740.1	-	153610	154322	2376.914307	899.451050	1309.242310
L0F63_002961	-	JAKSZP010006747.1	+	141825	142985	46.909435	17.751055	25.838465
L0F63_002956	-	JAKSZP010006746.1	+	89531	90103	1265.986084	479.063293	697.325317
L0F63_002987	SEC7_2	JAKSZP010006750.1	-	51540	56539	56.540710	21.395638	31.143526
L0F63_003121	SHQ1	JAKSZP010006762.1	-	91044	91209	32.246986	12.202621	17.762154
L0F63_003165	-	JAKSZP010006765.1	+	60145	60218	1.329730	0.503185	0.732436
L0F63_003195	-	JAKSZP010006768.1	+	142515	143186	111.483627	42.186653	61.406956
L0F63_003148	OSM2	JAKSZP010006764.1	-	71192	73066	1453.074707	549.859741	800.376709
L0F63_003236	-	JAKSZP010006773.1	-	52421	54331	262.216888	99.225807	144.433243
L0F63_003271	-	JAKSZP010006776.1	-	40127	41673	1450.605103	548.925232	799.016357
L0F63_003327	RABG3F	JAKSZP010006782.1	-	69915	70235	54.725857	20.708878	30.143873
L0F63_003311	-	JAKSZP010006780.1	-	138281	138909	177.414642	67.135681	97.722809
L0F63_003300	LCB2	JAKSZP010006779.1	-	2229	3975	1094.143188	414.036041	602.671509
L0F63_003338	-	JAKSZP010006783.1	-	92693	93607	249.541946	94.429466	137.451691
L0F63_003339	-	JAKSZP010006783.1	+	102622	103571	228.681213	86.535530	125.961258
L0F63_003340	-	JAKSZP010006783.1	+	104591	104661	1.359155	0.514319	0.748644
L0F63_003402	-	JAKSZP010006789.1	+	40224	40296	24.945208	9.439546	13.740218
L0F63_003412	HSX11	JAKSZP010006790.1	-	51019	52450	23.471491	8.881875	12.928471
L0F63_003518	-	JAKSZP010006800.1	-	72183	72256	0.000000	0.000000	0.000000
L0F63_003503	-	JAKSZP010006799.1	-	15217	16182	17.277433	6.537974	9.516686
L0F63_003400	-	JAKSZP010006789.1	-	12577	15748	267.839386	101.353424	147.530212
L0F63_003401	-	JAKSZP010006789.1	+	16786	17292	270.809509	102.477348	149.166199
L0F63_003591	-	JAKSZP010006809.1	+	97806	98152	0.000000	0.000000	0.000000
L0F63_003592	POS5_1	JAKSZP010006809.1	-	98182	98892	3.622056	1.370627	1.995086
L0F63_003612	RRM2B	JAKSZP010006812.1	-	93475	94714	35.373962	13.385903	19.484543
L0F63_003662	spn4	JAKSZP010006817.1	-	115194	117027	375.281433	142.010696	206.710999
L0F63_003673	SSN6	JAKSZP010006818.1	-	97403	99933	453.852600	171.742905	249.989258
L0F63_003716	-	JAKSZP010006823.1	+	23236	24303	31.115555	11.774474	17.138943
L0F63_003732	MKK1	JAKSZP010006825.1	+	16736	17633	125.929802	47.653248	69.364143
L0F63_003746	-	JAKSZP010006826.1	+	118569	119038	191.916275	72.623268	105.710541
L0F63_003708	VPS70	JAKSZP010006822.1	-	86812	89224	698.637390	264.372223	384.820618
L0F63_003758	-	JAKSZP010006827.1	+	73799	76404	501.350739	189.716721	276.151978
L0F63_003840	-	JAKSZP010006836.1	-	22233	22306	0.000000	0.000000	0.000000
L0F63_003864	-	JAKSZP010006839.1	+	9020	9225	31.553398	11.940160	17.380116
L0F63_003792	-	JAKSZP010006831.1	+	103910	107064	199.848343	75.624855	110.079651
L0F63_003873	ADE4	JAKSZP010006840.1	+	6630	8447	81.263176	30.750895	44.761051
L0F63_003892	IRR1	JAKSZP010006843.1	-	16275	19869	125.017494	47.308022	68.861633
L0F63_003900	-	JAKSZP010006844.1	+	75488	77473	166.386200	62.962402	91.648170
L0F63_003969	-	JAKSZP010006853.1	+	8036	11132	84.659721	32.036186	46.631924
L0F63_003987	-	JAKSZP010006855.1	-	31597	33031	104.892860	39.692631	57.776661
L0F63_003982	ERG7	JAKSZP010006854.1	+	106210	109082	447.975281	169.518860	246.751938
L0F63_003992	UBC2	JAKSZP010006856.1	+	50725	51222	719.164490	272.139893	396.127258
L0F63_004026	-	JAKSZP010006860.1	+	21404	22876	370.118805	140.057098	203.867340
L0F63_004110	-	JAKSZP010006871.1	+	89120	90081	100.699585	38.105850	55.466934
L0F63_004170	LRRC40	JAKSZP010006878.1	-	91877	94148	308.396301	116.700607	169.869598
L0F63_004178	NSP1	JAKSZP010006879.1	-	18883	21340	62.638927	23.703272	34.502522
L0F63_004327	-	JAKSZP010006900.1	+	94244	95395	204.889694	77.532555	112.856514
L0F63_004372	MRPL10	JAKSZP010006906.1	-	52260	53043	92.302261	34.928211	50.841557
L0F63_004386	CHC1	JAKSZP010006907.1	-	86148	91542	248.205154	93.923607	136.715347
L0F63_004401	-	JAKSZP010006909.1	+	57586	57659	3.739865	1.415207	2.059977
L0F63_004400	HTS1	JAKSZP010006909.1	+	20790	22739	398.271698	150.710480	219.374405
L0F63_004478	-	JAKSZP010006917.1	+	28810	28882	26.465754	10.014937	14.577759
L0F63_004468	-	JAKSZP010006916.1	+	74347	76857	139.796310	52.900490	77.002029
L0F63_004479	-	JAKSZP010006917.1	+	43610	44340	109.707314	41.514477	60.428535
L0F63_004503	-	JAKSZP010006921.1	+	40765	41602	10.900749	4.124966	6.004306
L0F63_004497	THS1	JAKSZP010006920.1	+	41304	43673	319.515198	120.908127	175.994064
L0F63_004543	-	JAKSZP010006927.1	-	92752	93073	355.276398	134.440567	195.691895
L0F63_004544	-	JAKSZP010006927.1	-	93121	93863	334.648926	126.634903	184.329971
L0F63_004563	cut23	JAKSZP010006929.1	+	20203	22192	55.775059	21.105907	30.721792
L0F63_004586	-	JAKSZP010006933.1	+	89465	90301	3.186047	1.205636	1.754925
L0F63_004581	-	JAKSZP010006932.1	+	23701	25440	430.174988	162.783035	236.947235
L0F63_004630	mcl1_1	JAKSZP010006939.1	-	34661	37543	88.598900	33.526814	48.801685
L0F63_004659	-	JAKSZP010006942.1	-	47090	47162	0.000000	0.000000	0.000000
L0F63_004638	COQ6	JAKSZP010006940.1	+	65599	66588	82.356560	31.164644	45.363304
L0F63_004639	-	JAKSZP010006940.1	-	67047	67935	0.000000	0.000000	0.000000
L0F63_004683	-	JAKSZP010006945.1	+	46582	48047	6.400524	2.422030	3.525511
L0F63_004675	-	JAKSZP010006944.1	-	31458	33093	204.402512	77.348198	112.588165
L0F63_004690	GLE2_1	JAKSZP010006946.1	-	39787	40783	255.190323	96.566872	140.562897
L0F63_004723	-	JAKSZP010006950.1	-	8051	8124	0.000000	0.000000	0.000000
L0F63_004708	-	JAKSZP010006948.1	-	7339	9596	335.529114	126.967972	184.814789
L0F63_004716	-	JAKSZP010006949.1	-	82280	82707	350.235138	132.532898	192.915100
L0F63_004724	-	JAKSZP010006950.1	-	26567	27812	84.548904	31.994251	46.570885
L0F63_004755	-	JAKSZP010006955.1	+	49850	52317	101.258209	38.317238	55.774635
L0F63_004787	-	JAKSZP010006959.1	+	82326	82398	0.000000	0.000000	0.000000
L0F63_004798	-	JAKSZP010006960.1	-	18718	18790	0.000000	0.000000	0.000000
L0F63_004813	-	JAKSZP010006962.1	+	17612	17685	0.000000	0.000000	0.000000
L0F63_004776	PUF3	JAKSZP010006958.1	+	1655	4548	224.995590	85.140854	123.931152
L0F63_004822	PTP1	JAKSZP010006964.1	-	77409	77963	93.529655	35.392670	51.517624
L0F63_004830	-	JAKSZP010006965.1	-	2629	2704	1.217105	0.460566	0.670401
L0F63_004855	-	JAKSZP010006969.1	+	35054	36770	24.878443	9.414281	13.703443
L0F63_004876	MAP3K7	JAKSZP010006971.1	+	84336	84795	70.766487	26.778830	38.979309
L0F63_004884	-	JAKSZP010006973.1	+	62723	62798	6.315790	2.389966	3.478838
L0F63_004875	YOP1_2	JAKSZP010006971.1	-	44717	45504	429.773346	162.631042	236.726013
L0F63_004863	KRE6	JAKSZP010006970.1	+	21535	23077	2197.198730	831.444580	1210.252197
L0F63_004896	-	JAKSZP010006975.1	+	19619	21972	230.522430	87.232269	126.975433
L0F63_004915	-	JAKSZP010006978.1	-	39690	40082	87.926208	33.272263	48.431156
L0F63_004967	-	JAKSZP010006985.1	-	24490	24566	3.857148	1.459588	2.124579
L0F63_004975	-	JAKSZP010006986.1	+	68561	68636	7.919416	2.996796	4.362141
L0F63_004965	-	JAKSZP010006985.1	+	8669	10546	124.294228	47.034328	68.463242
L0F63_004979	-	JAKSZP010006987.1	-	2628	2821	170.654633	64.577621	93.999298
L0F63_005025	-	JAKSZP010006996.1	-	37188	38413	836.270386	316.454071	460.631073
L0F63_005031	NMT1	JAKSZP010006997.1	-	70240	72298	207.518036	78.527153	114.304237
L0F63_005050	SSZ1	JAKSZP010007000.1	+	6477	8312	81.218163	30.733860	44.736256
L0F63_005069	-	JAKSZP010007004.1	-	16510	16582	2.219178	0.839762	1.222359
L0F63_005114	-	JAKSZP010007011.1	-	25509	26389	262.704651	99.410378	144.701920
L0F63_005125	PDI1_1	JAKSZP010007013.1	+	16833	17144	476.695526	180.386917	262.571503
L0F63_005126	PDI1_2	JAKSZP010007013.1	+	17233	18441	533.233093	201.781372	293.713287
L0F63_005164	-	JAKSZP010007019.1	-	23088	25708	196.763809	74.457626	108.380638
L0F63_005201	-	JAKSZP010007025.1	-	61540	64745	201.911285	76.405495	111.215950
L0F63_005227	-	JAKSZP010007029.1	+	62973	64158	75.400154	28.532261	41.531605
L0F63_005262	-	JAKSZP010007035.1	+	9524	10032	2413.833252	913.421509	1329.577759
L0F63_005290	-	JAKSZP010007040.1	+	5986	7489	15.674202	5.931293	8.633600
L0F63_005279	-	JAKSZP010007038.1	-	55558	58576	48.538658	18.367571	26.735868
L0F63_005311	OCA1	JAKSZP010007045.1	-	62381	63617	99.891518	37.800068	55.021843
L0F63_005263	-	JAKSZP010007035.1	+	64937	66220	1549.066895	586.184204	853.250732
L0F63_005327	-	JAKSZP010007048.1	-	39399	45361	134.097183	50.743874	73.862869
L0F63_005342	rps23	JAKSZP010007050.1	-	55826	56331	1977.092163	748.153809	1089.013916
L0F63_005401	RAT1_2	JAKSZP010007060.1	-	51089	54396	162.161148	61.363594	89.320946
L0F63_005541	-	JAKSZP010007082.1	+	9603	9675	2.434926	0.921403	1.341196
L0F63_005487	-	JAKSZP010007073.1	+	13116	13865	340.965240	129.025055	187.809097
L0F63_005548	-	JAKSZP010007083.1	+	52690	55348	11.158075	4.222341	6.146046
L0F63_005546	-	JAKSZP010007083.1	+	1418	1736	41.514107	15.709403	22.866632
L0F63_005547	HEM14	JAKSZP010007083.1	+	1748	3327	75.809639	28.687216	41.757156
L0F63_005553	GRX3	JAKSZP010007085.1	+	53145	53967	72.672386	27.500046	40.029106
L0F63_005566	-	JAKSZP010007088.1	-	38683	43036	4.823662	1.825328	2.656950
L0F63_005619	-	JAKSZP010007097.1	+	7174	7572	543.598999	205.703949	299.422974
L0F63_005626	-	JAKSZP010007099.1	-	38037	40621	283.278137	107.195625	156.034119
L0F63_005695	-	JAKSZP010007114.1	+	10032	12089	150.663162	57.012630	82.987671
L0F63_005757	-	JAKSZP010007127.1	-	3746	6808	63.146931	23.895506	34.782337
L0F63_005758	-	JAKSZP010007127.1	-	6876	7168	0.000000	0.000000	0.000000
L0F63_005733	-	JAKSZP010007123.1	+	9037	11635	416.301727	157.533234	229.305634
L0F63_005860	-	JAKSZP010007147.1	+	18647	22727	114.156189	43.197983	62.879051
L0F63_005887	-	JAKSZP010007153.1	-	14216	14289	14.351352	5.430712	7.904953
L0F63_005893	-	JAKSZP010007154.1	+	40518	41388	11.355913	4.297204	6.255018
L0F63_005881	TUF1	JAKSZP010007152.1	-	44643	46101	149.048828	56.401749	82.098473
L0F63_005898	-	JAKSZP010007156.1	+	33151	33228	0.000000	0.000000	0.000000
L0F63_005906	ERG26_2	JAKSZP010007157.1	+	43946	44595	0.000000	0.000000	0.000000
L0F63_005917	-	JAKSZP010007160.1	-	52965	53692	3.411064	1.290785	1.878868
L0F63_005918	-	JAKSZP010007160.1	-	53702	53899	0.000000	0.000000	0.000000
L0F63_005955	-	JAKSZP010007168.1	-	33458	33892	14.313283	5.416306	7.883985
L0F63_006007	-	JAKSZP010007183.1	-	48745	48818	0.000000	0.000000	0.000000
L0F63_006012	-	JAKSZP010007184.1	-	45369	45979	260.157623	98.446556	143.298965
L0F63_006073	-	JAKSZP010007201.1	+	33683	34619	149.189087	56.454819	82.175728
L0F63_006102	-	JAKSZP010007208.1	+	2412	3992	81.432274	30.814884	44.854195
L0F63_006118	-	JAKSZP010007214.1	-	17988	20193	0.000000	0.000000	0.000000
L0F63_006184	-	JAKSZP010007226.1	-	30387	30824	7.138122	2.701145	3.931791
L0F63_006219	-	JAKSZP010007234.1	+	15768	17278	9.624243	3.641921	5.301187
L0F63_006157	-	JAKSZP010007221.1	-	22094	24297	2374.740967	898.628601	1308.045166
L0F63_006238	-	JAKSZP010007238.1	+	5209	5827	1711.564087	647.675049	942.756775
L0F63_006252	DEG1_2	JAKSZP010007241.1	-	38839	40375	78.655899	29.764273	43.324921
L0F63_006261	-	JAKSZP010007245.1	-	29740	31211	34.755058	13.151704	19.143641
L0F63_006245	-	JAKSZP010007239.1	-	17145	19465	495.552277	187.522522	272.958099
L0F63_006274	-	JAKSZP010007248.1	+	19137	19210	8.445946	3.196040	4.652162
L0F63_006284	-	JAKSZP010007251.1	-	31605	31678	4.459459	1.687509	2.456341
L0F63_006271	-	JAKSZP010007247.1	+	3981	7334	247.961548	93.831429	136.581177
L0F63_006330	RAD2	JAKSZP010007259.1	-	1672	5173	228.401611	86.429726	125.807251
L0F63_006334	-	JAKSZP010007260.1	+	26945	29736	442.688477	167.518280	243.839874
L0F63_006339	GEM1	JAKSZP010007261.1	-	19122	21514	164.390961	62.207378	90.549164
L0F63_006343	-	JAKSZP010007262.1	+	21005	22777	298.833344	113.081886	164.602173
L0F63_006373	HY5_2	JAKSZP010007270.1	+	1182	2700	139.005600	52.601276	76.566498
L0F63_006420	-	JAKSZP010007281.1	+	22704	22776	1.739726	0.658332	0.958269
L0F63_006466	HSP60	JAKSZP010007295.1	-	7567	9313	186.483047	70.567276	102.717834
L0F63_006494	RIB2	JAKSZP010007304.1	+	10065	10700	318.555969	120.545151	175.465698
L0F63_006519	-	JAKSZP010007311.1	-	18497	20233	309.448151	117.098640	170.448975
L0F63_006520	-	JAKSZP010007311.1	-	20253	20525	260.581604	98.606995	143.532501
L0F63_006551	-	JAKSZP010007323.1	-	33142	33350	1.291411	0.488684	0.711330
L0F63_006543	-	JAKSZP010007321.1	-	27654	29950	46.808323	17.712793	25.782770
L0F63_006580	-	JAKSZP010007331.1	+	24660	24839	0.000000	0.000000	0.000000
L0F63_006525	-	JAKSZP010007313.1	+	4886	5845	1262.576782	477.773163	695.447388
L0F63_006581	-	JAKSZP010007331.1	+	25305	27089	39.262043	14.857197	21.626160
L0F63_006582	-	JAKSZP010007331.1	+	27505	29672	47.470615	17.963413	26.147572
L0F63_006583	-	JAKSZP010007331.1	+	29750	31468	78.542442	29.721338	43.262428
L0F63_006600	NIT1	JAKSZP010007339.1	-	5467	6403	223.335709	84.512733	123.016869
L0F63_006601	-	JAKSZP010007339.1	+	7138	8487	697.653198	263.999786	384.278503
L0F63_006627	MDJ1	JAKSZP010007346.1	-	15438	16923	200.826218	75.994888	110.618286
L0F63_006671	-	JAKSZP010007362.1	+	21461	22001	2.125000	0.804124	1.170484
L0F63_006656	-	JAKSZP010007357.1	+	20084	20357	54.131382	20.483921	29.816427
L0F63_006657	-	JAKSZP010007357.1	+	20943	22337	48.142120	18.217516	26.517447
L0F63_006636	-	JAKSZP010007349.1	-	25957	27573	151.176636	57.206936	83.270500
L0F63_006637	-	JAKSZP010007349.1	-	27661	28831	110.079094	41.655159	60.633320
L0F63_006772	-	JAKSZP010007394.1	+	17050	17122	21.034246	7.959594	11.585998
L0F63_006702	-	JAKSZP010007371.1	-	24518	27842	383.917267	145.278595	211.467758
L0F63_006828	-	JAKSZP010007410.1	-	13618	14009	0.000000	0.000000	0.000000
L0F63_006839	-	JAKSZP010007414.1	+	727	1895	40.261463	15.235389	22.176657
L0F63_006783	DHX38	JAKSZP010007396.1	-	7907	12313	367.008575	138.880157	202.154175
L0F63_006865	-	JAKSZP010007426.1	-	21828	22616	653.502686	247.292740	359.959686
L0F63_006866	-	JAKSZP010007426.1	-	22643	23828	525.182251	198.734833	289.278748
L0F63_006881	-	JAKSZP010007432.1	+	15719	15953	0.000000	0.000000	0.000000
L0F63_006882	lub1	JAKSZP010007432.1	-	16139	19310	329.023621	124.506218	181.231445
L0F63_006899	UBC35	JAKSZP010007437.1	-	13592	14856	318.470764	120.512894	175.418762
L0F63_006969	CHAF1A	JAKSZP010007470.1	+	6665	9048	201.361771	76.197548	110.913277
L0F63_007010	-	JAKSZP010007491.1	-	6900	7594	1530.307861	579.085632	842.917969
L0F63_007026	GPD1_2	JAKSZP010007496.1	+	3628	4224	375.394653	142.053543	206.773361
L0F63_007033	-	JAKSZP010007500.1	-	12695	17047	52.400097	19.828783	28.862808
L0F63_007071	-	JAKSZP010007518.1	-	1753	4444	86.886360	32.878773	47.858391
L0F63_007124	-	JAKSZP010007549.1	-	323	3017	151.019867	57.147606	83.184151
L0F63_007168	SFH1	JAKSZP010007574.1	-	2609	3762	251.815872	95.289948	138.704193
L0F63_007170	NEM1	JAKSZP010007576.1	+	11901	12943	115.814018	43.825321	63.792206
L0F63_007185	-	JAKSZP010007584.1	+	8992	10441	67.981354	25.724905	37.445213
L0F63_007216	-	JAKSZP010007601.1	+	12894	12965	5.430555	2.054983	2.991236
L0F63_007208	-	JAKSZP010007596.1	-	9572	10654	160.678650	60.802605	88.504364
L0F63_007244	-	JAKSZP010007613.1	-	6808	8585	158.354706	59.923191	87.224297
L0F63_007260	-	JAKSZP010007622.1	-	393	933	14.602587	5.525783	8.043338
L0F63_007257	-	JAKSZP010007621.1	+	10146	11500	136.206635	51.542114	75.024788
L0F63_007290	NRG1_2	JAKSZP010007639.1	+	3100	3557	1876.395508	710.049072	1033.548584
L0F63_007379	-	JAKSZP010007701.1	-	1675	4448	1.871262	0.708106	1.030721
L0F63_007302	-	JAKSZP010007648.1	-	9485	11269	723.332581	273.717133	398.423126
L0F63_007417	-	JAKSZP010007742.1	+	5007	5476	211.764984	80.134239	116.643532
L0F63_007396	NOT5	JAKSZP010007716.1	+	1294	4061	506.194733	191.549744	278.820129
L0F63_007484	-	JAKSZP010007802.1	-	2778	4079	0.000000	0.000000	0.000000
L0F63_007503	-	JAKSZP010007829.1	-	2180	5162	0.000000	0.000000	0.000000
L0F63_007457	NUP84	JAKSZP010007771.1	+	2416	5493	77.461243	29.312201	42.666885
L0F63_007433	ATG22_2	JAKSZP010007754.1	-	4308	5856	2707.902588	1024.700684	1491.555786
L0F63_007529	-	JAKSZP010007869.1	+	496	722	1.035242	0.391747	0.570228
L0F63_007530	-	JAKSZP010007869.1	-	1002	4777	129.924133	49.164749	71.564285
L0F63_000019	APS3	JAKSZP010007879.1	-	294143	294346	320.191162	121.163925	176.366394
L0F63_000020	-	JAKSZP010007879.1	-	309000	309080	0.000000	0.000000	0.000000
L0F63_000021	MTR4	JAKSZP010007879.1	+	376893	380104	120.161064	45.470291	66.186630
L0F63_000094	cyp3	JAKSZP010007881.1	-	533450	533845	75.579338	28.600067	41.630302
L0F63_000091	-	JAKSZP010007881.1	-	147834	149913	975.377991	369.093964	537.253723
L0F63_000125	CKA2	JAKSZP010007882.1	-	17564	18909	534.604126	202.300186	294.468475
L0F63_000152	-	JAKSZP010007883.1	-	15504	15758	582.298035	220.348099	320.739044
L0F63_000153	-	JAKSZP010007883.1	-	15871	16029	523.194946	197.982834	288.184113
L0F63_000186	-	JAKSZP010007884.1	+	101237	101311	7.610000	2.879709	4.191710
L0F63_000154	-	JAKSZP010007883.1	-	345001	345566	1244.984619	471.116119	685.757324
L0F63_000187	ESC4	JAKSZP010007884.1	+	121932	124811	61.082272	23.114216	33.645088
L0F63_000249	-	JAKSZP010007886.1	-	169393	169465	3.018265	1.142145	1.662508
L0F63_000224	CDA2_1	JAKSZP010007885.1	+	86327	87173	440.441284	166.667908	242.602081
L0F63_000225	-	JAKSZP010007885.1	+	124051	124206	219.301285	82.986061	120.794640
L0F63_000306	TRM44	JAKSZP010007888.1	+	6193	9666	126.430130	47.842575	69.639732
L0F63_000307	BET4	JAKSZP010007888.1	+	166472	167869	86.375298	32.685383	47.576889
L0F63_000331	HSE1	JAKSZP010007889.1	+	103742	105230	252.002625	95.360619	138.807068
L0F63_000332	-	JAKSZP010007889.1	-	332386	332716	221.765076	83.918388	122.151733
L0F63_000361	ATE1	JAKSZP010007890.1	+	311452	312202	147.215485	55.707989	81.088638
L0F63_000362	prss16	JAKSZP010007890.1	+	405024	406444	375.659088	142.153610	206.919022
L0F63_000390	-	JAKSZP010007891.1	-	225856	226647	336.114899	127.189644	185.137451
L0F63_000457	-	JAKSZP010007894.1	-	331648	336048	111.485718	42.187443	61.408112
L0F63_000477	KIN28	JAKSZP010007895.1	+	153628	154625	97.611855	36.937420	53.766167
L0F63_000556	apm1	JAKSZP010007898.1	-	192568	194442	223.801727	84.689079	123.273560
L0F63_000572	cms1	JAKSZP010007899.1	+	44089	44651	61.096279	23.119516	33.652805
L0F63_000557	-	JAKSZP010007898.1	-	355591	357676	175.009872	66.225693	96.398224
L0F63_000573	-	JAKSZP010007899.1	-	93097	96627	106.376617	40.254105	58.593937
L0F63_000574	SMC1_1	JAKSZP010007899.1	-	285638	286019	163.161987	61.742321	89.872223
L0F63_000575	SMC1_2	JAKSZP010007899.1	-	286070	289917	129.256577	48.912136	71.196579
L0F63_000593	-	JAKSZP010007900.1	-	267938	268130	78.953369	29.876837	43.488773
L0F63_000594	JIP5	JAKSZP010007900.1	-	268189	268473	83.705261	31.675007	46.106194
L0F63_000645	FUN30	JAKSZP010007902.1	+	291613	294606	159.544876	60.373566	87.879860
L0F63_000665	-	JAKSZP010007903.1	-	5438	9637	117.628204	44.511829	64.791489
L0F63_000667	-	JAKSZP010007903.1	+	218835	218907	0.000000	0.000000	0.000000
L0F63_000668	-	JAKSZP010007903.1	-	332981	333993	18.635021	7.051700	10.264467
L0F63_000681	rio2	JAKSZP010007904.1	-	161832	163126	194.828812	73.725403	107.314819
L0F63_000738	-	JAKSZP010007907.1	+	6244	7587	7.009740	2.652564	3.861077
L0F63_000722	-	JAKSZP010007906.1	-	117194	118120	257.313904	97.370461	141.732605
L0F63_000666	-	JAKSZP010007903.1	+	87859	90803	747.626465	282.910248	411.804596
L0F63_000752	SCL1	JAKSZP010007908.1	-	293634	294424	1109.326172	419.781433	611.034546
L0F63_000753	RPN10	JAKSZP010007908.1	+	295315	296497	474.525848	179.565903	261.376404
L0F63_000776	HUL5	JAKSZP010007909.1	+	143865	147839	210.154587	79.524849	115.756500
L0F63_000817	GLC3	JAKSZP010007911.1	-	41111	43325	197.157349	74.606552	108.597404
L0F63_000818	-	JAKSZP010007911.1	+	43732	44388	178.559143	67.568779	98.353218
L0F63_000819	-	JAKSZP010007911.1	-	221466	223235	143.267929	54.214184	78.914261
L0F63_000862	-	JAKSZP010007913.1	+	26345	26417	0.000000	0.000000	0.000000
L0F63_000881	-	JAKSZP010007914.1	+	292575	294958	197.623291	74.782860	108.854065
L0F63_000918	-	JAKSZP010007916.1	+	153684	162536	89.437119	33.844006	49.263390
L0F63_000878	MLP1_1	JAKSZP010007914.1	-	72785	76748	334.681732	126.647316	184.348038
L0F63_000879	cwf16	JAKSZP010007914.1	+	79745	81231	109.069878	41.273262	60.077427
L0F63_000880	ROM2_1	JAKSZP010007914.1	-	174788	180541	725.219299	274.431091	399.462372
L0F63_000942	HST3	JAKSZP010007917.1	-	63380	65647	113.636261	43.001232	62.592667
L0F63_000943	BRO1_1	JAKSZP010007917.1	+	145891	147029	206.635773	78.193291	113.818275
L0F63_000944	BRO1_2	JAKSZP010007917.1	+	147045	148770	257.413452	97.408127	141.787430
L0F63_000960	EDC3	JAKSZP010007918.1	-	2132	4537	438.758331	166.031067	241.675079
L0F63_000988	-	JAKSZP010007920.1	+	243821	245984	168.448929	63.742962	92.784355
L0F63_001025	-	JAKSZP010007922.1	+	76276	76935	277.190918	104.892143	152.681168
L0F63_000974	-	JAKSZP010007919.1	+	72977	75027	2767.621582	1047.298950	1524.450073
L0F63_000975	-	JAKSZP010007919.1	-	75254	75485	1.504310	0.569248	0.828598
L0F63_001063	-	JAKSZP010007924.1	-	209680	211375	25.988598	9.834376	14.314934
L0F63_001026	-	JAKSZP010007922.1	+	273779	275085	1087.703979	411.599365	599.124695
L0F63_001077	TKL1	JAKSZP010007925.1	+	119503	121610	288.533630	109.184364	158.928925
L0F63_001094	-	JAKSZP010007926.1	+	220485	220719	236.280853	89.411324	130.147263
L0F63_001079	NAG1_1	JAKSZP010007925.1	-	271289	273894	1419.385742	537.111450	781.820312
L0F63_001110	-	JAKSZP010007927.1	-	150796	151140	1.336449	0.505727	0.736137
L0F63_001109	eso1_1	JAKSZP010007927.1	-	60407	63513	95.429268	36.111504	52.563961
L0F63_001167	-	JAKSZP010007930.1	+	35790	37788	284.118256	107.513527	156.496857
L0F63_001214	-	JAKSZP010007933.1	-	42549	44709	404.586456	153.100052	222.852676
L0F63_001266	-	JAKSZP010007936.1	+	4623	6269	463.076019	175.233154	255.069656
L0F63_001267	-	JAKSZP010007936.1	+	121979	125894	270.316681	102.290863	148.894730
L0F63_001287	-	JAKSZP010007937.1	-	248610	248921	334.989014	126.763588	184.517288
L0F63_001288	-	JAKSZP010007937.1	-	249467	250272	190.473404	72.077271	104.915787
L0F63_001330	KHA1	JAKSZP010007939.1	-	136384	138734	1.384599	0.523948	0.762659
L0F63_001310	-	JAKSZP010007938.1	-	132342	135526	231.164154	87.475105	127.328903
L0F63_001394	-	JAKSZP010007943.1	+	121925	121997	4.123288	1.560298	2.271173
L0F63_001347	NOP14	JAKSZP010007940.1	+	95849	98944	134.065811	50.732002	73.845581
L0F63_001405	HTB1_2	JAKSZP010007944.1	-	218638	219057	24.664284	9.333241	13.585481
L0F63_001465	-	JAKSZP010007948.1	+	208194	209928	8.818897	3.337169	4.857589
L0F63_001480	-	JAKSZP010007949.1	+	223925	225402	0.000000	0.000000	0.000000
L0F63_001506	EAF1	JAKSZP010007950.1	+	2092	5477	133.817627	50.638088	73.708878
L0F63_001507	-	JAKSZP010007950.1	-	149896	150446	725.666687	274.600403	399.708771
L0F63_001508	-	JAKSZP010007950.1	-	150470	151447	800.552917	302.938171	440.957306
L0F63_001573	-	JAKSZP010007954.1	-	199425	199501	13.323586	5.041794	7.338843
L0F63_001540	TAO3	JAKSZP010007952.1	-	67086	74469	89.097763	33.715591	49.076466
L0F63_001581	-	JAKSZP010007955.1	-	5796	6753	197.285339	74.654984	108.667915
L0F63_001582	RRP9	JAKSZP010007955.1	-	14868	16031	79.744087	30.176056	43.924316
