Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_004707	-	JAKSZP010004322.1	-	55897	59233	155.070419	54.281494	77.887741
L0F63_004722	-	JAKSZP010004324.1	-	27693	29526	115.217163	40.331097	57.870510
L0F63_004746	-	JAKSZP010004327.1	+	7439	9160	78.769554	27.572823	39.563847
L0F63_004774	-	JAKSZP010004332.1	-	30140	30654	13.113474	4.590295	6.586549
L0F63_004784	-	JAKSZP010004333.1	+	32667	33524	228.323822	79.923424	114.680977
L0F63_004810	-	JAKSZP010004336.1	+	62941	63965	948.270203	331.936462	476.290863
L0F63_004820	-	JAKSZP010004338.1	-	36549	36625	0.000000	0.000000	0.000000
L0F63_004817	-	JAKSZP010004337.1	+	67551	67893	114.546394	40.096298	57.533600
L0F63_004842	-	JAKSZP010004341.1	+	59269	61888	77.354202	27.077389	38.852955
L0F63_004849	-	JAKSZP010004342.1	+	26760	29114	150.934067	52.833588	75.810158
L0F63_004890	-	JAKSZP010004348.1	+	13081	14846	193.608261	67.771439	97.244270
L0F63_004956	-	JAKSZP010004358.1	-	41676	41750	2.704714	0.946769	1.358506
L0F63_004933	-	JAKSZP010004355.1	+	73249	74047	271.030273	94.872566	136.131287
L0F63_004988	YVH1	JAKSZP010004362.1	+	29940	30283	138.553101	48.499702	69.591530
L0F63_004989	-	JAKSZP010004362.1	+	71166	72962	155.938019	54.585194	78.323509
L0F63_005009	PRB1_3	JAKSZP010004366.1	-	2177	3096	1.405435	0.491964	0.705913
L0F63_005010	ESF1	JAKSZP010004366.1	+	35018	37118	204.925217	71.732880	102.928474
L0F63_005059	-	JAKSZP010004376.1	+	3241	3313	1.315068	0.460332	0.660524
L0F63_005060	-	JAKSZP010004376.1	+	10722	10795	7.297297	2.554376	3.665238
L0F63_005036	PRX1	JAKSZP010004372.1	-	38166	39133	277.097168	96.996239	139.178513
L0F63_005118	-	JAKSZP010004386.1	-	15995	17166	64.117645	22.444008	32.204586
L0F63_005134	RRD2_1	JAKSZP010004388.1	+	9990	10223	291.190186	101.929420	146.257065
L0F63_005135	RRD2_2	JAKSZP010004388.1	+	10413	10657	269.289795	94.263321	135.257095
L0F63_005148	-	JAKSZP010004391.1	+	33168	33239	1.527778	0.534790	0.767362
L0F63_005149	-	JAKSZP010004391.1	+	33298	33371	0.000000	0.000000	0.000000
L0F63_005155	-	JAKSZP010004392.1	+	8555	11125	67.996162	23.801661	34.152660
L0F63_005187	-	JAKSZP010004396.1	+	42093	42346	217.718506	76.211090	109.354210
L0F63_005199	TEF3_1	JAKSZP010004398.1	+	16039	19179	1103.287598	386.199371	554.151978
L0F63_005248	REG1_2	JAKSZP010004406.1	+	15555	16981	2.583982	0.904508	1.297865
L0F63_005200	ARG1	JAKSZP010004399.1	-	62914	64321	1805.846558	632.126038	907.028625
L0F63_005267	-	JAKSZP010004410.1	+	61457	63346	211.604156	74.070801	106.283134
L0F63_005276	PIM1	JAKSZP010004412.1	-	59223	62446	237.590698	83.167236	119.335480
L0F63_005337	-	JAKSZP010004423.1	-	8450	12402	232.238632	81.293777	116.647285
L0F63_005388	-	JAKSZP010004432.1	-	49318	50881	62.274296	21.798754	31.278721
L0F63_005398	-	JAKSZP010004434.1	+	52193	54589	177.094559	61.990917	88.949883
L0F63_005426	-	JAKSZP010004438.1	-	16684	18935	0.000000	0.000000	0.000000
L0F63_005425	-	JAKSZP010004438.1	+	14017	14450	226.071426	79.134987	113.549652
L0F63_005437	ADRM1	JAKSZP010004440.1	-	39375	40384	106.190102	37.171227	53.336460
L0F63_005427	CHS7_2	JAKSZP010004438.1	-	43891	44968	1633.644775	571.847839	820.536255
L0F63_005443	SEPT6	JAKSZP010004441.1	+	8271	8841	671.067688	234.903320	337.059448
L0F63_005444	DRE2_1	JAKSZP010004441.1	-	64577	64748	393.040710	137.581619	197.413879
L0F63_005445	DRE2_2	JAKSZP010004441.1	-	64792	65233	297.340729	104.082390	149.346329
L0F63_005485	-	JAKSZP010004447.1	+	51523	51832	96.661293	33.835720	48.550396
L0F63_005486	-	JAKSZP010004447.1	+	52832	53870	83.652596	29.282103	42.016468
L0F63_005505	ARP8_2	JAKSZP010004449.1	+	61713	64595	58.272186	20.397839	29.268568
L0F63_005539	ARC19	JAKSZP010004456.1	+	14902	15695	622.543884	217.917862	312.687195
L0F63_005560	-	JAKSZP010004460.1	-	13951	14828	253.577774	88.763420	127.365364
L0F63_005632	-	JAKSZP010004474.1	-	37659	38539	5.314415	1.860280	2.669289
L0F63_005617	-	JAKSZP010004471.1	+	3446	3780	441.385529	154.504425	221.696198
L0F63_005646	NAT10	JAKSZP010004478.1	+	32684	36404	76.563286	26.800531	38.455700
L0F63_005713	mtg1	JAKSZP010004493.1	-	21911	23347	160.081528	56.035606	80.404686
L0F63_005773	-	JAKSZP010004505.1	-	654	1009	845.227478	295.866943	424.535248
L0F63_005826	-	JAKSZP010004515.1	-	1317	1389	0.000000	0.000000	0.000000
L0F63_005828	-	JAKSZP010004516.1	+	11478	11998	2.302277	0.805899	1.156372
L0F63_005853	-	JAKSZP010004520.1	+	21138	22406	0.000000	0.000000	0.000000
L0F63_005820	ROK1	JAKSZP010004514.1	-	20401	21604	90.753433	31.767710	45.583031
L0F63_005865	-	JAKSZP010004523.1	-	50758	52218	208.814148	73.094177	104.881783
L0F63_005910	EMI1	JAKSZP010004532.1	-	24333	24646	201.503189	70.535019	101.209679
L0F63_005911	ALG1	JAKSZP010004532.1	+	28177	29098	226.007889	79.112747	113.517738
L0F63_005914	INO4	JAKSZP010004533.1	-	15757	16260	477.087799	167.001801	239.628494
L0F63_005984	-	JAKSZP010004550.1	+	2557	5697	289.736145	101.420441	145.526749
L0F63_006005	-	JAKSZP010004557.1	+	24178	26056	217.079132	75.987282	109.033066
L0F63_006016	-	JAKSZP010004560.1	-	6865	7359	247.604340	86.672455	124.365059
L0F63_006071	MNR2_1	JAKSZP010004575.1	+	23309	25416	188.592224	66.015610	94.724854
L0F63_006086	-	JAKSZP010004578.1	+	3756	4529	153.524796	53.740459	77.111420
L0F63_006100	-	JAKSZP010004582.1	-	4267	5577	0.000000	0.000000	0.000000
L0F63_006097	SEC2	JAKSZP010004581.1	-	35698	36047	152.774292	53.477753	76.734459
L0F63_006098	-	JAKSZP010004581.1	-	36079	36776	132.094543	46.238922	66.347572
L0F63_006139	OSH6	JAKSZP010004592.1	-	19973	20833	385.688904	135.008148	193.721252
L0F63_006140	TOP2_33	JAKSZP010004592.1	+	40548	41757	99.706139	34.901550	50.079735
L0F63_006152	-	JAKSZP010004594.1	-	2641	2714	0.000000	0.000000	0.000000
L0F63_006172	-	JAKSZP010004598.1	+	39821	40008	407.679749	142.705917	204.766678
L0F63_006173	-	JAKSZP010004598.1	+	40132	40559	414.325745	145.032303	208.104797
L0F63_006200	-	JAKSZP010004604.1	+	10547	10917	6.539083	2.288968	3.284407
L0F63_006192	-	JAKSZP010004602.1	-	14814	15779	345.975403	121.106667	173.774216
L0F63_006217	-	JAKSZP010004608.1	+	1090	2126	543.450378	190.231628	272.960632
L0F63_006218	-	JAKSZP010004608.1	+	37426	38457	216.412796	75.754036	108.698387
L0F63_006243	-	JAKSZP010004613.1	-	39967	43883	58.454430	20.461632	29.360102
L0F63_006291	GAT1	JAKSZP010004626.1	-	8408	10150	323.302612	113.170197	162.386292
L0F63_006345	-	JAKSZP010004637.1	-	2702	5124	16.285473	5.700635	8.179759
L0F63_006357	-	JAKSZP010004640.1	+	12549	14112	355.238495	124.349167	178.426834
L0F63_006371	TAF3	JAKSZP010004644.1	-	11096	11610	99.433792	34.806217	49.942944
L0F63_006372	-	JAKSZP010004644.1	-	12769	13057	65.605522	22.964830	32.951908
L0F63_006414	CDC15	JAKSZP010004653.1	+	11	1267	138.574738	48.507278	69.602402
L0F63_006463	NMA1	JAKSZP010004668.1	-	15190	15936	16.175207	5.662037	8.124375
L0F63_006457	ecm33_2	JAKSZP010004667.1	-	25027	37678	97.945038	34.285088	49.195183
L0F63_006473	-	JAKSZP010004672.1	+	929	1343	269.707001	94.409363	135.466644
L0F63_006474	CAP1	JAKSZP010004672.1	+	1406	3141	372.587280	130.421997	187.140671
L0F63_006500	GUS1	JAKSZP010004680.1	+	7015	9172	230.493759	80.682999	115.770874
L0F63_006511	-	JAKSZP010004682.1	-	10264	12110	187.927780	65.783020	94.391113
L0F63_006529	-	JAKSZP010004689.1	-	27291	29829	126.881752	44.414215	63.729324
L0F63_006536	exo2	JAKSZP010004691.1	+	17819	21963	147.012482	51.460861	73.840454
L0F63_006586	RDI1	JAKSZP010004707.1	-	31295	31731	2443.153320	855.211548	1227.130859
L0F63_006616	-	JAKSZP010004718.1	+	27599	27671	14.108827	4.938713	7.086488
L0F63_006650	-	JAKSZP010004728.1	-	3808	6510	2.867597	1.003786	1.440318
L0F63_006641	-	JAKSZP010004725.1	+	20439	21923	292.796539	102.491714	147.063904
L0F63_006691	-	JAKSZP010004743.1	-	14679	14973	99.477966	34.821682	49.965134
L0F63_006692	NOP2	JAKSZP010004743.1	-	15061	16907	78.647797	27.530203	39.502693
L0F63_006701	STE24	JAKSZP010004745.1	-	25110	26492	757.824585	265.272064	380.635101
L0F63_006723	-	JAKSZP010004751.1	-	18729	19628	129.890915	45.467560	65.240746
L0F63_006747	-	JAKSZP010004758.1	-	27040	28892	41.183861	14.416171	20.685556
L0F63_006819	-	JAKSZP010004783.1	-	19587	20912	1021.089722	357.426514	512.866150
L0F63_006820	-	JAKSZP010004783.1	+	21902	21976	97.236664	34.037128	48.839386
L0F63_006842	-	JAKSZP010004789.1	+	18753	21098	97.601219	34.164738	49.022491
L0F63_006859	-	JAKSZP010004796.1	-	5506	8213	107.728661	37.709789	54.109238
L0F63_006916	-	JAKSZP010004820.1	+	19408	19484	3.888746	1.361233	1.953214
L0F63_006907	-	JAKSZP010004815.1	+	19468	20803	159.588318	55.862961	80.156960
L0F63_006940	-	JAKSZP010004831.1	+	14034	14639	22.957930	8.036289	11.531157
L0F63_006958	-	JAKSZP010004838.1	+	16892	16964	1.775723	0.621581	0.891898
L0F63_006918	-	JAKSZP010004821.1	+	8661	12148	107.183937	37.519112	53.835636
L0F63_007001	RAD14	JAKSZP010004861.1	-	810	3404	192.460007	67.369507	96.667534
L0F63_007009	-	JAKSZP010004865.1	+	732	3117	192.142639	67.258408	96.508133
L0F63_007093	-	JAKSZP010004903.1	-	7974	8050	0.000000	0.000000	0.000000
L0F63_007081	-	JAKSZP010004899.1	-	10402	13548	61.222424	21.430553	30.750393
L0F63_007082	-	JAKSZP010004899.1	+	13566	14366	0.000000	0.000000	0.000000
L0F63_007083	-	JAKSZP010004899.1	-	14421	15180	11.500560	4.025704	5.776425
L0F63_007101	-	JAKSZP010004907.1	+	14945	15581	66.522171	23.285698	33.412315
L0F63_007107	-	JAKSZP010004911.1	-	3262	4159	3.291759	1.152261	1.653363
L0F63_007197	HIR1	JAKSZP010004963.1	-	6595	10627	229.008408	80.163055	115.024818
L0F63_007203	SSK2_2	JAKSZP010004966.1	+	8505	12986	29.228260	10.231182	14.680576
L0F63_007242	-	JAKSZP010004987.1	+	3519	3779	84.124519	29.447296	42.253506
L0F63_007243	DPH2	JAKSZP010004987.1	+	4048	6169	69.382500	24.286938	34.848980
L0F63_007292	RAD9B	JAKSZP010005014.1	-	5346	7698	286.461517	100.274185	143.881989
L0F63_007341	PHF5A	JAKSZP010005048.1	+	5917	6640	580.941040	203.355026	291.791229
L0F63_007373	-	JAKSZP010005072.1	+	6631	9203	38.510780	13.480474	19.342939
L0F63_007409	utp7_2	JAKSZP010005107.1	-	2314	4273	2.265210	0.792924	1.137755
L0F63_007496	-	JAKSZP010005196.1	-	2414	2722	0.000000	0.000000	0.000000
L0F63_007467	CSR1	JAKSZP010005157.1	-	5199	5678	275.370361	96.391792	138.311203
L0F63_000014	ARO4	JAKSZP010005253.1	-	630279	631733	237.426971	83.109924	119.253242
L0F63_000087	sec66	JAKSZP010005255.1	+	271136	271526	587.562683	205.672882	295.117096
L0F63_000122	-	JAKSZP010005256.1	+	152805	155894	44.873951	15.707864	22.538990
L0F63_000150	TGL3	JAKSZP010005257.1	-	303128	304692	262.232941	91.793114	131.712616
L0F63_000216	-	JAKSZP010005259.1	-	39326	39402	1.675325	0.586438	0.841471
L0F63_000183	SMC4	JAKSZP010005258.1	-	448938	452954	121.584213	42.559845	61.068512
L0F63_000217	-	JAKSZP010005259.1	-	267155	270940	156.654755	54.836082	78.683510
L0F63_000218	CDK10	JAKSZP010005259.1	+	349186	350958	132.575760	46.407372	66.589272
L0F63_000244	fim1	JAKSZP010005260.1	+	110187	112233	270.290100	94.613472	135.759521
L0F63_000275	AKR1	JAKSZP010005261.1	+	72	2533	136.381607	47.739586	68.500847
L0F63_000276	-	JAKSZP010005261.1	+	20782	21716	70.126595	24.547405	35.222717
L0F63_000277	-	JAKSZP010005261.1	+	21725	22204	80.307358	28.111122	40.336246
L0F63_000328	-	JAKSZP010005263.1	-	7907	7979	1.835616	0.642547	0.921981
L0F63_000329	RPO21_1	JAKSZP010005263.1	+	212200	217663	1.691792	0.592202	0.849742
L0F63_000356	-	JAKSZP010005264.1	-	86774	87972	14.099321	4.935385	7.081713
L0F63_000301	-	JAKSZP010005262.1	-	226127	227266	562.519348	196.906616	282.538483
L0F63_000357	-	JAKSZP010005264.1	-	225329	227714	334.331909	117.030930	167.926010
L0F63_000383	-	JAKSZP010005265.1	+	30012	31599	163.835037	57.349499	82.289978
L0F63_000433	-	JAKSZP010005267.1	+	338678	338750	14.804883	5.182363	7.436099
L0F63_000527	-	JAKSZP010005271.1	+	42263	42817	0.000000	0.000000	0.000000
L0F63_000528	-	JAKSZP010005271.1	-	115628	115700	6.931507	2.426334	3.481511
L0F63_000529	-	JAKSZP010005271.1	+	124517	125143	140.600677	49.216446	70.619972
L0F63_000530	-	JAKSZP010005271.1	-	127492	128208	33.509132	11.729676	16.830744
L0F63_000531	-	JAKSZP010005271.1	+	259383	260693	2.439249	0.853845	1.225170
L0F63_000475	-	JAKSZP010005269.1	+	245963	247817	508.601898	178.033127	255.457184
L0F63_000552	-	JAKSZP010005272.1	+	201673	202690	514.310913	180.031525	258.324677
L0F63_000614	-	JAKSZP010005275.1	-	93473	96605	122.998528	43.054916	61.778885
L0F63_000644	DGA1_1	JAKSZP010005276.1	+	29960	30967	52.794643	18.480457	26.517344
L0F63_000718	RAD51	JAKSZP010005280.1	+	127725	128795	257.635742	90.183891	129.403564
L0F63_000737	-	JAKSZP010005281.1	+	5947	8566	660.011780	231.033279	331.506348
L0F63_000749	-	JAKSZP010005282.1	+	95354	95750	225.788406	79.035919	113.407501
L0F63_000750	-	JAKSZP010005282.1	+	96838	98482	402.791840	140.994934	202.311615
L0F63_000894	SUP35_1	JAKSZP010005289.1	-	106664	107336	356.065735	124.638733	178.842331
L0F63_000895	SUP35_2	JAKSZP010005289.1	-	107737	108934	371.566315	130.064621	186.627853
L0F63_000917	-	JAKSZP010005290.1	-	114220	115435	0.000000	0.000000	0.000000
L0F63_000896	SAC7	JAKSZP010005289.1	-	280927	282021	531.501953	186.049149	266.959259
L0F63_000954	DBP9	JAKSZP010005292.1	-	178870	180881	215.549438	75.451828	108.264740
L0F63_000969	CCT4	JAKSZP010005293.1	+	173330	175265	296.753296	103.876762	149.051270
L0F63_001044	BPL1_1	JAKSZP010005297.1	+	118314	120366	257.807037	90.243851	129.489609
L0F63_001061	OLE1	JAKSZP010005298.1	-	129813	130993	64.861328	22.704329	32.578117
L0F63_001074	-	JAKSZP010005299.1	+	164045	164204	7.281250	2.548759	3.657178
L0F63_001127	ESCO2	JAKSZP010005302.1	-	43793	45057	45.220421	15.829144	22.713013
L0F63_001128	-	JAKSZP010005302.1	-	172856	175020	103.817551	36.340729	52.144791
L0F63_001163	LAT1	JAKSZP010005304.1	+	6847	8284	349.859619	122.466316	175.725159
L0F63_001164	-	JAKSZP010005304.1	+	186609	188533	77.582840	27.157421	38.967793
L0F63_001182	-	JAKSZP010005305.1	+	146071	148057	638.021118	223.335571	320.460999
L0F63_001195	-	JAKSZP010005306.1	+	133040	134427	2.306844	0.807497	1.158666
L0F63_001264	-	JAKSZP010005310.1	-	61126	61203	0.000000	0.000000	0.000000
L0F63_001283	-	JAKSZP010005311.1	-	50153	51013	29.111111	10.190175	14.621735
L0F63_001284	-	JAKSZP010005311.1	-	51151	51451	22.670782	7.935775	11.386930
L0F63_001193	YSH1	JAKSZP010005306.1	-	24944	27808	170.528488	59.692505	85.651924
L0F63_001194	-	JAKSZP010005306.1	+	28306	29105	73.804825	25.834948	37.070198
L0F63_001285	-	JAKSZP010005311.1	-	164460	165910	92.374176	32.335041	46.397087
L0F63_001305	CAR1_2	JAKSZP010005312.1	+	81843	82760	431.024597	150.877655	216.492172
L0F63_001343	-	JAKSZP010005314.1	+	71286	73134	136.350479	47.728691	68.485214
L0F63_001344	-	JAKSZP010005314.1	+	73210	74481	152.093857	53.239567	76.392693
L0F63_001462	-	JAKSZP010005322.1	-	12418	13887	7.910642	2.769074	3.973305
L0F63_001503	ecm33_1	JAKSZP010005324.1	+	13399	29596	12.637403	4.423649	6.347431
L0F63_001568	-	JAKSZP010005328.1	-	46963	48311	0.000000	0.000000	0.000000
L0F63_001536	-	JAKSZP010005326.1	-	195951	196126	0.000000	0.000000	0.000000
L0F63_001537	-	JAKSZP010005326.1	+	231251	231504	15777.915039	5522.966797	7924.826172
L0F63_001571	ARG4_2	JAKSZP010005328.1	-	213669	215144	551.320496	192.986526	276.913605
L0F63_001601	FAA2_1	JAKSZP010005330.1	+	94160	96250	246.846039	86.407021	123.984184
L0F63_001764	-	JAKSZP010005339.1	-	62543	62620	0.000000	0.000000	0.000000
L0F63_001765	-	JAKSZP010005339.1	+	183025	183101	3.363635	1.177421	1.689464
L0F63_001618	NAG2	JAKSZP010005331.1	+	166155	167549	795.746460	278.546387	399.682220
L0F63_001832	-	JAKSZP010005344.1	-	213283	214282	52.509209	18.380543	26.373976
L0F63_001846	YKT6	JAKSZP010005345.1	-	165348	166206	450.801697	157.800507	226.425690
L0F63_001876	-	JAKSZP010005347.1	-	38581	38827	229.997971	80.509445	115.521851
L0F63_001877	PEX3	JAKSZP010005347.1	-	39058	40213	211.292648	73.961761	106.126671
L0F63_001888	DTR1_1	JAKSZP010005348.1	+	190669	192097	310.586884	108.719124	155.999512
L0F63_001898	rpl36	JAKSZP010005349.1	+	10677	11069	1701.103760	595.461487	854.419067
L0F63_001899	SSL2_2	JAKSZP010005349.1	+	168077	169010	110.608528	38.717873	55.555717
L0F63_001900	SSL2_3	JAKSZP010005349.1	+	169037	170525	124.511414	43.584492	62.538769
L0F63_001938	-	JAKSZP010005352.1	+	1754	3249	0.000000	0.000000	0.000000
L0F63_001911	-	JAKSZP010005350.1	-	137559	139277	155.307693	54.364552	78.006920
L0F63_001967	PEP7	JAKSZP010005354.1	+	3034	5011	110.108101	38.542698	55.304367
L0F63_001998	-	JAKSZP010005356.1	+	4057	4380	54.057098	18.922373	27.151442
L0F63_001986	-	JAKSZP010005355.1	+	90946	93437	92.428497	32.354057	46.424370
L0F63_002014	sap62	JAKSZP010005357.1	+	22961	23684	349.233337	122.247093	175.410599
L0F63_002027	GRC3	JAKSZP010005358.1	-	190502	192256	57.098442	19.986977	28.679028
L0F63_002065	-	JAKSZP010005361.1	+	34906	35390	499.044312	174.687546	250.656662
L0F63_002091	ADE6	JAKSZP010005363.1	+	88090	92236	17.043350	5.965925	8.560421
L0F63_002080	ALT1_2	JAKSZP010005362.1	+	32547	34509	719.889099	251.992981	361.581116
L0F63_002146	-	JAKSZP010005367.1	-	4304	6566	560.537048	196.212738	281.542816
L0F63_002192	-	JAKSZP010005370.1	+	142131	142980	128.640915	45.030003	64.612900
L0F63_002161	UFD4_1	JAKSZP010005368.1	+	129197	134337	209.114899	73.199455	105.032845
L0F63_002267	-	JAKSZP010005375.1	-	149592	151221	435.588013	152.475037	218.784256
L0F63_002307	-	JAKSZP010005379.1	+	148792	149733	515.293335	180.375427	258.818115
L0F63_002349	-	JAKSZP010005382.1	+	9086	12678	107.665749	37.687767	54.077641
L0F63_002350	-	JAKSZP010005382.1	-	75954	76751	270.727844	94.766701	135.979385
L0F63_002364	DPL1	JAKSZP010005383.1	-	73114	73917	199.865677	69.961815	100.387207
L0F63_002365	-	JAKSZP010005383.1	-	74038	74486	240.322739	84.123573	120.707710
L0F63_002366	-	JAKSZP010005383.1	+	78155	79410	144.671997	50.641590	72.664894
L0F63_002391	-	JAKSZP010005385.1	-	26075	26449	161.954666	56.691284	81.345520
L0F63_002401	-	JAKSZP010005386.1	+	67711	71218	126.495110	44.278877	63.535126
L0F63_002421	-	JAKSZP010005388.1	+	144719	145009	3111.274414	1089.083496	1562.710327
L0F63_002433	ADI1	JAKSZP010005389.1	+	24250	27225	378.665375	132.549606	190.193527
L0F63_002457	-	JAKSZP010005391.1	+	16233	16305	0.000000	0.000000	0.000000
L0F63_002458	-	JAKSZP010005391.1	-	111030	111102	2.231799	0.781228	1.120973
L0F63_002435	-	JAKSZP010005389.1	+	96219	98565	316.343109	110.734062	158.890717
L0F63_002506	-	JAKSZP010005395.1	-	5390	5467	0.000000	0.000000	0.000000
L0F63_002481	SQT1_1	JAKSZP010005393.1	-	3150	3487	226.408493	79.252975	113.718956
L0F63_002482	SQT1_2	JAKSZP010005393.1	-	3496	5098	216.878189	75.916946	108.932137
L0F63_002516	-	JAKSZP010005396.1	+	37894	38101	171.841339	60.152058	86.311333
L0F63_002507	-	JAKSZP010005395.1	-	166464	168440	373.986267	130.911713	187.843338
L0F63_002531	rfc1	JAKSZP010005397.1	+	29406	32563	137.548370	48.148003	69.086884
L0F63_002532	-	JAKSZP010005397.1	+	131786	133744	140.424179	49.154667	70.531326
L0F63_002563	-	JAKSZP010005400.1	+	39323	40735	528.414429	184.968399	265.408508
L0F63_002564	-	JAKSZP010005400.1	+	54986	56098	540.069458	189.048172	271.262482
L0F63_002576	-	JAKSZP010005401.1	-	141618	142732	141.587448	49.561859	71.115608
L0F63_002586	UTP25	JAKSZP010005402.1	-	123415	125983	113.355034	39.679268	56.935211
L0F63_002587	-	JAKSZP010005402.1	+	132079	134828	80.735756	28.261080	40.551418
L0F63_002599	-	JAKSZP010005403.1	+	4447	4822	154.909088	54.225021	77.806709
L0F63_002600	SHM2	JAKSZP010005403.1	-	97541	99532	691.004822	241.882217	347.073303
L0F63_002631	CDC45	JAKSZP010005406.1	+	127059	129530	45.046711	15.768338	22.625763
L0F63_002660	-	JAKSZP010005408.1	+	87041	87443	152.704712	53.453396	76.699509
L0F63_002673	-	JAKSZP010005409.1	-	45159	45742	64.962326	22.739683	32.628845
L0F63_002674	ERV46	JAKSZP010005409.1	+	48929	49788	381.196167	133.435501	191.464676
L0F63_002684	-	JAKSZP010005410.1	-	27573	28101	302.416656	105.859184	151.895844
L0F63_002731	RNR1	JAKSZP010005414.1	-	9417	11837	162.056458	56.726917	81.396645
L0F63_002827	-	JAKSZP010005422.1	-	148250	148907	3.686147	1.290314	1.851453
L0F63_002732	rhp26	JAKSZP010005414.1	+	128518	131781	267.994263	93.809830	134.606369
L0F63_002880	-	JAKSZP010005426.1	-	66466	67936	182.417435	63.854160	91.623421
L0F63_002839	-	JAKSZP010005423.1	+	116898	118178	4970.561523	1739.916138	2496.580566
L0F63_002933	-	JAKSZP010005431.1	-	92509	92582	1.925676	0.674072	0.967216
L0F63_002960	-	JAKSZP010005434.1	+	66994	68060	191.341064	66.977821	96.105522
L0F63_003012	-	JAKSZP010005440.1	+	17920	19004	89.129036	31.199099	44.767139
L0F63_003035	-	JAKSZP010005442.1	+	12057	12130	4.467341	1.563767	2.243826
L0F63_003036	-	JAKSZP010005442.1	-	13667	13740	0.000000	0.000000	0.000000
L0F63_003037	-	JAKSZP010005442.1	-	112209	112284	0.000000	0.000000	0.000000
L0F63_003013	-	JAKSZP010005440.1	-	135513	135885	134.557648	47.101120	67.584724
L0F63_003051	BRX1	JAKSZP010005443.1	+	24873	25148	106.963768	37.442043	53.725052
L0F63_003067	-	JAKSZP010005444.1	+	100746	100818	13.213986	4.625479	6.637033
L0F63_003066	RPO21_2	JAKSZP010005444.1	+	45203	50669	241.085663	84.390633	121.090904
L0F63_003146	-	JAKSZP010005451.1	+	29689	31012	1.214866	0.425257	0.610195
L0F63_003137	-	JAKSZP010005450.1	+	10236	12175	167.424057	58.605812	84.092644
L0F63_003203	-	JAKSZP010005456.1	-	26075	26670	3.406838	1.192544	1.711164
L0F63_003164	FES1	JAKSZP010005452.1	-	127152	127739	419.962494	147.005417	210.935974
L0F63_003228	-	JAKSZP010005459.1	+	116409	116485	0.000000	0.000000	0.000000
L0F63_003215	-	JAKSZP010005457.1	-	2732	3498	2249.813477	787.534058	1130.021362
L0F63_003299	ATP1	JAKSZP010005466.1	+	130596	132400	811.819702	284.172760	407.755402
L0F63_003385	-	JAKSZP010005474.1	+	48935	49788	168.830994	59.098305	84.799309
L0F63_003430	RRP3	JAKSZP010005480.1	+	48126	49933	190.637070	66.731392	95.751923
L0F63_003451	-	JAKSZP010005482.1	+	24064	26793	51.470028	18.016783	25.852024
L0F63_003475	-	JAKSZP010005484.1	+	41102	42136	0.000000	0.000000	0.000000
L0F63_003517	-	JAKSZP010005487.1	+	91346	91903	0.000000	0.000000	0.000000
L0F63_003476	-	JAKSZP010005484.1	+	45362	45943	93.756523	32.818924	47.091404
L0F63_003568	-	JAKSZP010005493.1	-	36056	37328	292.326080	102.327042	146.827606
L0F63_003589	-	JAKSZP010005496.1	-	98201	98273	1.335616	0.467525	0.670844
L0F63_003588	-	JAKSZP010005496.1	-	61554	63496	66.369423	23.232229	33.335594
L0F63_003590	-	JAKSZP010005496.1	-	117059	119472	227.277466	79.557152	114.155418
L0F63_003599	-	JAKSZP010005497.1	-	56155	57568	158.703064	55.553082	79.712318
L0F63_003605	-	JAKSZP010005498.1	+	124474	126562	189.275040	66.254623	95.067810
L0F63_003611	-	JAKSZP010005499.1	+	93765	95076	167.731918	58.713581	84.247276
L0F63_003628	-	JAKSZP010005500.1	+	114292	115200	1.168091	0.408883	0.586701
L0F63_003626	-	JAKSZP010005500.1	+	12361	12533	103.520233	36.236652	51.995457
L0F63_003627	RSM22	JAKSZP010005500.1	+	12874	14125	115.114159	40.295040	57.818775
L0F63_003661	-	JAKSZP010005504.1	+	58643	61050	427.557281	149.663940	214.750626
L0F63_003672	LYS1	JAKSZP010005505.1	-	96059	97403	1163.097290	407.135406	584.192810
L0F63_003682	-	JAKSZP010005506.1	+	107655	108630	231.232910	80.941734	116.142136
L0F63_003698	DBP6	JAKSZP010005508.1	-	111385	113782	22.457420	7.861089	11.279764
L0F63_003691	DYN1_2	JAKSZP010005507.1	-	51267	65626	175.949356	61.590042	88.374680
L0F63_003745	-	JAKSZP010005513.1	-	100064	100136	0.000000	0.000000	0.000000
L0F63_003743	-	JAKSZP010005513.1	+	6883	7679	218.498444	76.484108	109.745949
L0F63_003744	-	JAKSZP010005513.1	+	8206	9069	228.046173	79.826233	114.541519
L0F63_003808	-	JAKSZP010005520.1	+	86844	86913	0.000000	0.000000	0.000000
L0F63_003807	GIR2	JAKSZP010005520.1	-	66641	67162	131.756149	46.120472	66.177605
L0F63_003817	-	JAKSZP010005521.1	+	23884	24920	138.090912	48.337917	69.359390
L0F63_003839	IPI1	JAKSZP010005523.1	+	33606	36295	122.833076	42.997002	61.695786
L0F63_003858	WDR82	JAKSZP010005525.1	+	38048	40601	371.808411	130.149368	186.749466
L0F63_003918	-	JAKSZP010005533.1	-	33689	34934	556.627747	194.844284	279.579315
L0F63_003934	-	JAKSZP010005535.1	+	48174	54711	40.893120	14.314399	20.539524
