Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_001403	SYR1_2	JAKSZP010004005.1	+	77320	79119	76.691490	35.558636	50.124249
L0F63_001435	-	JAKSZP010004007.1	+	210195	210791	286.263275	132.728317	187.096786
L0F63_001461	-	JAKSZP010004009.1	+	1003	2186	25.216215	11.691705	16.480888
L0F63_001501	-	JAKSZP010004011.1	+	209657	209902	0.000000	0.000000	0.000000
L0F63_001502	-	JAKSZP010004011.1	-	210255	211172	40.175961	18.627913	26.258322
L0F63_001523	IFM1	JAKSZP010004012.1	-	230372	233459	59.977417	27.809021	39.200214
L0F63_001579	-	JAKSZP010004016.1	-	226982	228185	139.305206	64.589996	91.047501
L0F63_001599	-	JAKSZP010004017.1	+	194100	197045	113.570541	52.657909	74.227768
L0F63_001600	-	JAKSZP010004017.1	+	197215	197636	128.658768	59.653690	84.089172
L0F63_001659	RPN2	JAKSZP010004020.1	+	57576	60875	174.943451	81.113960	114.340057
L0F63_001660	-	JAKSZP010004020.1	+	86144	87509	0.000000	0.000000	0.000000
L0F63_001661	GLN4	JAKSZP010004020.1	-	87748	90403	50.040047	23.201477	32.705322
L0F63_001678	-	JAKSZP010004021.1	-	126099	127987	17.866882	8.284126	11.677489
L0F63_001679	SRB4	JAKSZP010004021.1	+	160414	162179	29.015945	13.453481	18.964327
L0F63_001680	mtd1	JAKSZP010004021.1	-	189658	190588	16.642494	7.716429	10.877250
L0F63_001697	-	JAKSZP010004022.1	-	42161	43673	77.309143	35.845016	50.527935
L0F63_001746	-	JAKSZP010004025.1	-	104886	104962	6.283334	2.913319	4.106680
L0F63_001747	RIC1	JAKSZP010004025.1	-	176985	181907	26.173512	12.135563	17.106560
L0F63_001795	-	JAKSZP010004028.1	-	175237	183781	135.015686	62.601128	88.243942
L0F63_001810	DBP2_1	JAKSZP010004029.1	+	164254	166304	247.134460	114.585915	161.522858
L0F63_001823	ucp10	JAKSZP010004030.1	+	116031	116908	136.180435	63.141171	89.005203
L0F63_001858	SMC5	JAKSZP010004033.1	-	121771	126550	39.708752	18.411287	25.952963
L0F63_001845	GYP7	JAKSZP010004032.1	-	38330	40374	653.070374	302.801422	426.835663
L0F63_001874	ANB1	JAKSZP010004034.1	-	93962	94998	1092.606812	506.596100	714.109192
L0F63_001887	-	JAKSZP010004035.1	-	134307	134658	429.338074	199.066101	280.608032
L0F63_001996	tbp1	JAKSZP010004043.1	-	74183	75061	187.387573	86.883781	122.473312
L0F63_002025	-	JAKSZP010004045.1	+	96731	97127	38.571430	17.883959	25.209629
L0F63_002053	MAK10	JAKSZP010004047.1	-	92132	94225	10.782908	4.999584	7.047524
L0F63_002079	-	JAKSZP010004049.1	+	4338	5520	530.129822	245.799026	346.483795
L0F63_002089	cwf19	JAKSZP010004050.1	-	36390	36877	77.293106	35.837582	50.517452
L0F63_002090	-	JAKSZP010004050.1	-	38118	39102	46.287647	21.461647	30.252817
L0F63_002107	-	JAKSZP010004051.1	+	118874	121490	65.773010	30.496195	42.988117
L0F63_002108	-	JAKSZP010004051.1	-	188287	191865	162.292068	75.248047	106.071320
L0F63_002133	PSY2	JAKSZP010004053.1	-	30939	33842	124.809448	57.868919	81.573326
L0F63_002144	ORM1	JAKSZP010004054.1	+	92778	93085	238.610687	110.633804	155.951874
L0F63_002145	RPT5	JAKSZP010004054.1	+	176460	178004	187.237213	86.814072	122.375046
L0F63_002175	CHT2_3	JAKSZP010004056.1	-	68323	69566	1.062701	0.492730	0.694563
L0F63_002160	-	JAKSZP010004055.1	+	137367	138597	807.793152	374.539886	527.959778
L0F63_002191	TOM40	JAKSZP010004057.1	-	154315	155419	16.825642	7.801347	10.996952
L0F63_002190	VPS24	JAKSZP010004057.1	-	129067	130749	177.568039	82.330872	116.055435
L0F63_002208	MON1	JAKSZP010004058.1	+	9129	11588	105.719414	49.017673	69.096405
L0F63_002254	ELP1	JAKSZP010004061.1	+	136146	140667	117.184441	54.333523	76.589752
L0F63_002266	-	JAKSZP010004062.1	+	150611	151181	332.132599	153.996002	217.076202
L0F63_002306	-	JAKSZP010004066.1	-	13460	14870	16.299788	7.557530	10.653263
L0F63_002347	-	JAKSZP010004069.1	+	4399	5909	80.242554	37.205120	52.445160
L0F63_002361	-	JAKSZP010004070.1	-	94265	94785	126.076187	58.456257	82.401237
L0F63_002362	-	JAKSZP010004070.1	-	95226	95853	125.066109	57.987926	81.741074
L0F63_002375	-	JAKSZP010004071.1	-	82259	84561	203.950180	94.563171	133.298355
L0F63_002408	CycB3	JAKSZP010004074.1	+	140609	142006	36.320351	16.840227	23.738361
L0F63_002420	HSF1	JAKSZP010004075.1	+	130134	130710	10.012892	4.642560	6.544255
L0F63_002432	RAP1GDS1	JAKSZP010004076.1	+	122580	124886	73.720718	34.181213	48.182602
L0F63_002456	-	JAKSZP010004078.1	-	98209	99066	38.508160	17.854624	25.168276
L0F63_002503	-	JAKSZP010004082.1	+	4355	5470	76.836281	35.625771	50.218880
L0F63_002504	-	JAKSZP010004082.1	+	133838	136125	92.614738	42.941582	60.531410
L0F63_002562	-	JAKSZP010004087.1	+	146692	147123	19.810299	9.185207	12.947673
L0F63_002574	-	JAKSZP010004088.1	+	20140	21701	10.883191	5.046081	7.113068
L0F63_002629	-	JAKSZP010004093.1	+	62530	62603	4.459459	2.067665	2.914626
L0F63_002598	VPS4	JAKSZP010004090.1	+	80708	82641	135.027313	62.606518	88.251549
L0F63_002718	MRI1_1	JAKSZP010004100.1	+	7826	8458	14.634188	6.785261	9.564655
L0F63_002643	RPT2	JAKSZP010004094.1	-	126942	128666	371.809235	172.392395	243.008179
L0F63_002644	alp4	JAKSZP010004094.1	+	129162	131882	103.218048	47.857891	67.461555
L0F63_002771	-	JAKSZP010004105.1	+	79812	79887	6.701758	3.107325	4.380155
L0F63_002806	-	JAKSZP010004107.1	+	91001	92055	2.119431	0.982692	1.385224
L0F63_002729	-	JAKSZP010004101.1	+	144788	149018	35.547409	16.481848	23.233179
L0F63_002816	-	JAKSZP010004108.1	-	6006	7395	53.337101	24.730183	34.860218
L0F63_002854	-	JAKSZP010004111.1	+	68756	70062	2.287770	1.060743	1.495247
L0F63_002837	-	JAKSZP010004110.1	+	110691	110936	270.074066	125.222054	176.515808
L0F63_002838	LTE1	JAKSZP010004110.1	+	111352	113391	394.209717	182.778564	257.648743
L0F63_002855	-	JAKSZP010004111.1	+	85792	87103	92.580200	42.925568	60.508839
L0F63_002904	-	JAKSZP010004115.1	+	64384	65842	259.451477	120.296799	169.573044
L0F63_002955	-	JAKSZP010004120.1	-	140749	143296	105.807190	49.058369	69.153770
L0F63_002958	-	JAKSZP010004121.1	+	13588	14401	113.297943	52.531517	74.049599
L0F63_002978	-	JAKSZP010004123.1	-	143035	148423	63.409019	29.400112	41.443054
L0F63_002986	-	JAKSZP010004124.1	+	74012	76944	333.488495	154.624664	217.962372
L0F63_003001	NUC1	JAKSZP010004126.1	-	124642	125638	7.278125	3.374562	4.756858
L0F63_003011	CHT4	JAKSZP010004127.1	+	73047	74400	6.668289	3.091807	4.358280
L0F63_003000	-	JAKSZP010004126.1	+	733	2130	612.577332	284.026489	400.370087
L0F63_003050	-	JAKSZP010004130.1	-	82842	83215	235.064896	108.989769	153.634399
L0F63_003097	-	JAKSZP010004134.1	+	79262	80941	36.883942	17.101542	24.106712
L0F63_003162	-	JAKSZP010004139.1	-	104538	104611	2.675676	1.240599	1.748776
L0F63_003135	SEC5	JAKSZP010004137.1	+	124435	127636	118.489784	54.938759	77.442902
L0F63_003136	-	JAKSZP010004137.1	+	127909	128360	48.687702	22.574451	31.821451
L0F63_003163	FKS1_2	JAKSZP010004139.1	-	111793	117962	1191.381348	552.393677	778.666504
L0F63_003186	-	JAKSZP010004141.1	-	144284	144942	32.802734	15.209256	21.439306
L0F63_003173	-	JAKSZP010004140.1	+	129250	129420	5936.169434	2752.353516	3879.779053
L0F63_003202	-	JAKSZP010004143.1	-	129075	129746	21.821371	10.117657	14.262076
L0F63_003194	-	JAKSZP010004142.1	+	142901	144517	420.927917	195.166687	275.111298
L0F63_003227	-	JAKSZP010004146.1	-	140889	140961	1.161074	0.538341	0.758858
L0F63_003214	-	JAKSZP010004144.1	-	2700	4961	138.815964	64.363159	90.727745
L0F63_003235	-	JAKSZP010004147.1	-	104172	105583	33.768211	15.656907	22.070326
L0F63_003289	-	JAKSZP010004152.1	-	64367	67066	56.247139	26.079447	36.762169
L0F63_003310	-	JAKSZP010004154.1	+	137685	138470	108.048409	50.097530	70.618591
L0F63_003308	-	JAKSZP010004154.1	+	61586	61821	13.262712	6.149365	8.668283
L0F63_003309	-	JAKSZP010004154.1	-	61917	63187	576.020630	267.076660	376.477234
L0F63_003326	IDH1	JAKSZP010004156.1	+	132043	133319	117.883583	54.657688	77.046700
L0F63_003336	-	JAKSZP010004157.1	+	36647	40099	35.802818	16.600269	23.400112
L0F63_003337	-	JAKSZP010004157.1	+	74208	74522	0.000000	0.000000	0.000000
L0F63_003349	GSH2	JAKSZP010004158.1	+	22044	23801	154.353683	71.567345	100.882927
L0F63_003351	-	JAKSZP010004158.1	+	121076	123707	256.720947	119.030769	167.788422
L0F63_003361	SDA1	JAKSZP010004159.1	+	33875	36500	106.808952	49.522842	69.808510
L0F63_003373	-	JAKSZP010004160.1	+	39417	40488	246.095245	114.104080	160.843658
L0F63_003374	-	JAKSZP010004160.1	-	74113	74963	0.000000	0.000000	0.000000
L0F63_003384	-	JAKSZP010004161.1	-	124595	124669	1.680000	0.778946	1.098019
L0F63_003383	-	JAKSZP010004161.1	-	116015	116855	94.412140	43.774960	61.706161
L0F63_003411	-	JAKSZP010004164.1	-	39669	40736	60.929142	28.250296	39.822247
L0F63_003417	SCO1	JAKSZP010004165.1	+	106767	107341	54.512962	25.275381	35.628742
L0F63_003439	RAD1	JAKSZP010004168.1	-	25551	27393	25.478998	11.813546	16.652637
L0F63_003429	ERG6	JAKSZP010004167.1	+	162	1522	115.259155	53.440849	75.331413
L0F63_003459	-	JAKSZP010004170.1	+	93851	94098	1.189516	0.551529	0.777447
L0F63_003450	-	JAKSZP010004169.1	+	106349	107811	77.087250	35.742134	50.382908
L0F63_003492	-	JAKSZP010004172.1	-	56041	60102	118.353302	54.875481	77.353699
L0F63_003516	ISA1	JAKSZP010004174.1	+	32697	33022	213.917175	99.184448	139.812607
L0F63_003581	-	JAKSZP010004182.1	+	112605	112856	45.726189	21.201321	29.885855
L0F63_003587	-	JAKSZP010004183.1	+	5827	7307	109.837570	50.927090	71.787956
L0F63_003598	KOG1	JAKSZP010004184.1	-	35323	39593	106.943588	49.585270	69.896507
L0F63_003652	-	JAKSZP010004190.1	+	100181	100256	0.000000	0.000000	0.000000
L0F63_003609	GCN2	JAKSZP010004186.1	-	122160	127590	26.369707	12.226531	17.234791
L0F63_003604	IRE1	JAKSZP010004185.1	-	120295	123203	227.279785	105.380135	148.546188
L0F63_003671	APL2	JAKSZP010004192.1	+	446	2819	113.313698	52.538826	74.059898
L0F63_003741	-	JAKSZP010004200.1	+	34907	35299	29.017809	13.454345	18.965544
L0F63_003742	-	JAKSZP010004200.1	+	35558	36870	38.353367	17.782852	25.067106
L0F63_003756	-	JAKSZP010004201.1	+	37901	38699	101.941017	47.265789	66.626907
L0F63_003764	HIS7	JAKSZP010004202.1	-	12992	14913	1083.361816	502.309570	708.066772
L0F63_003782	RPS25	JAKSZP010004204.1	-	98085	98468	535.679626	248.372238	350.111053
L0F63_003790	-	JAKSZP010004205.1	+	61737	62355	51.923077	24.074558	33.936035
L0F63_003827	naa20	JAKSZP010004209.1	-	68903	70078	259.274689	120.214828	169.457504
L0F63_003837	-	JAKSZP010004210.1	+	52221	53658	124.843269	57.884605	81.595428
L0F63_003845	-	JAKSZP010004211.1	-	47171	47545	3015.940674	1398.365601	1971.167236
L0F63_003856	-	JAKSZP010004212.1	-	95403	96679	102.451897	47.502659	66.960808
L0F63_003883	-	JAKSZP010004216.1	-	52628	52704	0.000000	0.000000	0.000000
L0F63_003891	-	JAKSZP010004217.1	+	27200	28113	209.903976	97.323700	137.189651
L0F63_003940	-	JAKSZP010004223.1	+	64501	64849	81.166138	37.633347	53.048801
L0F63_003952	ERG10	JAKSZP010004224.1	-	93192	94297	100.734177	46.706223	65.838135
L0F63_003986	ERG26_1	JAKSZP010004229.1	-	105595	106403	73.371613	34.019348	47.954433
L0F63_003855	-	JAKSZP010004212.1	+	10190	11230	26429.214844	12254.122070	17273.683594
L0F63_004033	-	JAKSZP010004235.1	+	62678	63709	247.488953	114.750282	161.754562
L0F63_004119	-	JAKSZP010004246.1	+	24210	25244	54.715012	25.369062	35.760796
L0F63_004193	-	JAKSZP010004255.1	+	51160	52194	0.000000	0.000000	0.000000
L0F63_004208	-	JAKSZP010004257.1	+	11458	12645	7.094160	3.289265	4.636622
L0F63_004245	UTR2_3	JAKSZP010004261.1	-	31200	32081	180.399994	83.643936	117.906357
L0F63_004324	-	JAKSZP010004274.1	+	19238	20534	38.709896	17.948160	25.300127
L0F63_004325	-	JAKSZP010004274.1	-	21509	21591	0.000000	0.000000	0.000000
L0F63_004351	-	JAKSZP010004277.1	+	74465	76645	122.871643	56.970444	80.306808
L0F63_004357	-	JAKSZP010004278.1	-	37847	40255	109.506714	50.773685	71.571716
L0F63_004383	ARH1	JAKSZP010004281.1	+	3674	5690	35.161358	16.302851	22.980862
L0F63_004398	KEX2_4	JAKSZP010004283.1	+	8157	9580	13.524118	6.270568	8.839132
L0F63_004502	-	JAKSZP010004295.1	+	5225	6007	0.000000	0.000000	0.000000
L0F63_004510	-	JAKSZP010004296.1	-	27504	28641	4.113772	1.907384	2.688691
L0F63_004488	FMT1	JAKSZP010004293.1	+	29299	30827	64.390099	29.854996	42.084270
L0F63_004553	-	JAKSZP010004302.1	-	49329	50671	6.622150	3.070414	4.328124
L0F63_004637	-	JAKSZP010004314.1	-	43302	43626	7.436923	3.448190	4.860646
L0F63_004624	-	JAKSZP010004312.1	-	42716	44510	126.754677	58.770844	82.844696
L0F63_004674	-	JAKSZP010004318.1	+	10168	10800	31.985102	14.830153	20.904917
L0F63_004688	TANGO6	JAKSZP010004320.1	+	18220	21563	32.829086	15.221475	21.456530
L0F63_004707	-	JAKSZP010004322.1	-	55897	59233	37.656631	17.459806	24.611732
L0F63_004741	-	JAKSZP010004326.1	+	30859	30935	2.394804	1.110371	1.565203
L0F63_004722	-	JAKSZP010004324.1	-	27693	29526	97.752167	45.323593	63.889149
L0F63_004774	-	JAKSZP010004332.1	-	30140	30654	0.000000	0.000000	0.000000
L0F63_004746	-	JAKSZP010004327.1	+	7439	9160	26.916367	12.479994	17.592077
L0F63_004784	-	JAKSZP010004333.1	+	32667	33524	96.660049	44.817223	63.175358
L0F63_004817	-	JAKSZP010004337.1	+	67551	67893	57.810997	26.804543	37.784279
L0F63_004810	-	JAKSZP010004336.1	+	62941	63965	269.832062	125.109840	176.357635
L0F63_004842	-	JAKSZP010004341.1	+	59269	61888	41.430916	19.209784	27.078539
L0F63_004849	-	JAKSZP010004342.1	+	26760	29114	16.055935	7.444466	10.493885
L0F63_004890	-	JAKSZP010004348.1	+	13081	14846	65.070091	30.170280	42.528702
L0F63_004956	-	JAKSZP010004358.1	-	41676	41750	3.959050	1.835646	2.587568
L0F63_004933	-	JAKSZP010004355.1	+	73249	74047	158.650620	73.559654	103.691338
L0F63_004988	YVH1	JAKSZP010004362.1	+	29940	30283	149.659286	69.390755	97.814751
L0F63_004989	-	JAKSZP010004362.1	+	71166	72962	33.024670	15.312159	21.584360
L0F63_005009	PRB1_3	JAKSZP010004366.1	-	2177	3096	4.206522	1.950388	2.749311
L0F63_005010	ESF1	JAKSZP010004366.1	+	35018	37118	225.051544	104.346992	147.089844
L0F63_005036	PRX1	JAKSZP010004372.1	-	38166	39133	264.711517	122.735664	173.010925
L0F63_005059	-	JAKSZP010004376.1	+	3241	3313	2.171233	1.006710	1.419081
L0F63_005060	-	JAKSZP010004376.1	+	10722	10795	3.391892	1.572678	2.216883
L0F63_005118	-	JAKSZP010004386.1	-	15995	17166	39.047619	18.104748	25.520857
L0F63_005134	RRD2_1	JAKSZP010004388.1	+	9990	10223	200.303421	92.872322	130.914902
L0F63_005135	RRD2_2	JAKSZP010004388.1	+	10413	10657	164.702042	76.365448	107.646446
L0F63_005155	-	JAKSZP010004392.1	+	8555	11125	24.724525	11.463728	16.159529
L0F63_005187	-	JAKSZP010004396.1	+	42093	42346	80.279526	37.222260	52.469330
L0F63_005199	TEF3_1	JAKSZP010004398.1	+	16039	19179	1104.270264	512.003967	721.732178
L0F63_005218	-	JAKSZP010004402.1	-	53907	54212	0.000000	0.000000	0.000000
L0F63_005248	REG1_2	JAKSZP010004406.1	+	15555	16981	11.857619	5.497882	7.749937
L0F63_005200	ARG1	JAKSZP010004399.1	-	62914	64321	821.110718	380.714691	536.663940
L0F63_005267	-	JAKSZP010004410.1	+	61457	63346	164.424316	76.236679	107.464928
L0F63_005276	PIM1	JAKSZP010004412.1	-	59223	62446	59.148811	27.424831	38.658653
L0F63_005337	-	JAKSZP010004423.1	-	8450	12402	207.944885	96.415352	135.909225
L0F63_005388	-	JAKSZP010004432.1	-	49318	50881	77.261513	35.822933	50.496803
L0F63_005398	-	JAKSZP010004434.1	+	52193	54589	86.017395	39.882668	56.219498
L0F63_005426	-	JAKSZP010004438.1	-	16684	18935	0.000000	0.000000	0.000000
L0F63_005425	-	JAKSZP010004438.1	+	14017	14450	248.592255	115.261833	162.475647
L0F63_005427	CHS7_2	JAKSZP010004438.1	-	43891	44968	825.407410	382.706909	539.472168
L0F63_005437	ADRM1	JAKSZP010004440.1	-	39375	40384	286.595703	132.882446	187.314056
L0F63_005443	SEPT6	JAKSZP010004441.1	+	8271	8841	134.276764	62.258522	87.761002
L0F63_005444	DRE2_1	JAKSZP010004441.1	-	64577	64748	302.174408	140.105637	197.496033
L0F63_005445	DRE2_2	JAKSZP010004441.1	-	64792	65233	229.807404	106.552086	150.198196
L0F63_005485	-	JAKSZP010004447.1	+	51523	51832	63.283871	29.342085	41.361259
L0F63_005486	-	JAKSZP010004447.1	+	52832	53870	58.066017	26.922785	37.950958
L0F63_005505	ARP8_2	JAKSZP010004449.1	+	61713	64595	24.621189	11.415816	16.091990
L0F63_005539	ARC19	JAKSZP010004456.1	+	14902	15695	180.680313	83.773903	118.089569
L0F63_005560	-	JAKSZP010004460.1	-	13951	14828	448.228394	207.824768	292.954407
L0F63_005617	-	JAKSZP010004471.1	+	3446	3780	106.548820	49.402233	69.638489
L0F63_005632	-	JAKSZP010004474.1	-	37659	38539	182.325760	84.536827	119.165001
L0F63_005646	NAT10	JAKSZP010004478.1	+	32684	36404	19.735266	9.150417	12.898633
L0F63_005738	-	JAKSZP010004498.1	+	18395	18467	0.000000	0.000000	0.000000
L0F63_005713	mtg1	JAKSZP010004493.1	-	21911	23347	111.131897	51.527210	72.633911
L0F63_005826	-	JAKSZP010004515.1	-	1317	1389	0.000000	0.000000	0.000000
L0F63_005828	-	JAKSZP010004516.1	+	11478	11998	3.888199	1.802795	2.541260
L0F63_005820	ROK1	JAKSZP010004514.1	-	20401	21604	46.758823	21.680111	30.560768
L0F63_005773	-	JAKSZP010004505.1	-	654	1009	2517.772461	1167.385864	1645.573120
L0F63_005910	EMI1	JAKSZP010004532.1	-	24333	24646	55.187897	25.588322	36.069866
L0F63_005911	ALG1	JAKSZP010004532.1	+	28177	29098	57.378380	26.603956	37.501530
L0F63_005914	INO4	JAKSZP010004533.1	-	15757	16260	82.128479	38.079540	53.677773
L0F63_005865	-	JAKSZP010004523.1	-	50758	52218	195.171234	90.492744	127.560585
L0F63_005984	-	JAKSZP010004550.1	+	2557	5697	257.772675	119.518410	168.475815
L0F63_006005	-	JAKSZP010004557.1	+	24178	26056	123.969536	57.479488	81.024368
L0F63_006016	-	JAKSZP010004560.1	-	6865	7359	311.348236	144.359161	203.491882
L0F63_006071	MNR2_1	JAKSZP010004575.1	+	23309	25416	162.109070	75.163193	105.951721
L0F63_006086	-	JAKSZP010004578.1	+	3756	4529	105.347107	48.845047	68.853065
L0F63_006097	SEC2	JAKSZP010004581.1	-	35698	36047	267.397156	123.980881	174.766205
L0F63_006098	-	JAKSZP010004581.1	-	36079	36776	245.584534	113.867279	160.509857
L0F63_006139	OSH6	JAKSZP010004592.1	-	19973	20833	406.152679	188.316010	265.454437
L0F63_006152	-	JAKSZP010004594.1	-	2641	2714	5.040988	2.337296	3.294704
L0F63_006140	TOP2_33	JAKSZP010004592.1	+	40548	41757	71.212959	33.018471	46.543575
L0F63_006172	-	JAKSZP010004598.1	+	39821	40008	195.562088	90.673965	127.816048
L0F63_006173	-	JAKSZP010004598.1	+	40132	40559	212.916672	98.720558	139.158707
L0F63_006200	-	JAKSZP010004604.1	+	10547	10917	1.032345	0.478655	0.674723
L0F63_006192	-	JAKSZP010004602.1	-	14814	15779	248.200226	115.080070	162.219421
L0F63_006217	-	JAKSZP010004608.1	+	1090	2126	4069.812988	1887.002075	2659.960205
L0F63_006243	-	JAKSZP010004613.1	-	39967	43883	17.909624	8.303945	11.705424
L0F63_006218	-	JAKSZP010004608.1	+	37426	38457	6092.670410	2824.916504	3982.065430
L0F63_006291	GAT1	JAKSZP010004626.1	-	8408	10150	265.728119	123.207016	173.675354
L0F63_006293	-	JAKSZP010004627.1	+	6130	6201	0.000000	0.000000	0.000000
L0F63_006294	-	JAKSZP010004627.1	-	9172	12225	0.000000	0.000000	0.000000
L0F63_006345	-	JAKSZP010004637.1	-	2702	5124	5.552732	2.574570	3.629171
L0F63_006357	-	JAKSZP010004640.1	+	12549	14112	319.493378	148.135712	208.815414
L0F63_006371	TAF3	JAKSZP010004644.1	-	11096	11610	82.671234	38.331192	54.032505
L0F63_006372	-	JAKSZP010004644.1	-	12769	13057	39.048443	18.105129	25.521397
L0F63_006414	CDC15	JAKSZP010004653.1	+	11	1267	413.908081	191.911865	270.523254
L0F63_006457	ecm33_2	JAKSZP010004667.1	-	25027	37678	28.269590	13.107427	18.476521
L0F63_006463	NMA1	JAKSZP010004668.1	-	15190	15936	263.570251	122.206497	172.265015
L0F63_006473	-	JAKSZP010004672.1	+	929	1343	118.080643	54.749058	77.175491
L0F63_006474	CAP1	JAKSZP010004672.1	+	1406	3141	193.043915	89.506393	126.170212
L0F63_006500	GUS1	JAKSZP010004680.1	+	7015	9172	45.417233	21.058073	29.683928
L0F63_006511	-	JAKSZP010004682.1	-	10264	12110	101.294624	46.966080	66.204437
L0F63_006529	-	JAKSZP010004689.1	-	27291	29829	51.512161	23.884035	33.667469
L0F63_006536	exo2	JAKSZP010004691.1	+	17819	21963	93.208542	43.216904	60.919514
L0F63_006586	RDI1	JAKSZP010004707.1	-	31295	31731	883.466248	409.626343	577.418457
L0F63_006616	-	JAKSZP010004718.1	+	27599	27671	8.820221	4.089568	5.764746
L0F63_006641	-	JAKSZP010004725.1	+	20439	21923	103.765800	48.111862	67.819557
L0F63_006650	-	JAKSZP010004728.1	-	3808	6510	0.000000	0.000000	0.000000
L0F63_006691	-	JAKSZP010004743.1	-	14679	14973	57.820339	26.808874	37.790386
L0F63_006692	NOP2	JAKSZP010004743.1	-	15061	16907	45.530190	21.110445	29.757753
L0F63_006701	STE24	JAKSZP010004745.1	-	25110	26492	235.425964	109.157181	153.870392
L0F63_006723	-	JAKSZP010004751.1	-	18729	19628	40.287273	18.679523	26.331074
L0F63_006747	-	JAKSZP010004758.1	-	27040	28892	15.722883	7.290043	10.276208
L0F63_006819	-	JAKSZP010004783.1	-	19587	20912	364.685516	169.089432	238.352219
L0F63_006820	-	JAKSZP010004783.1	+	21902	21976	4.953333	2.296653	3.237414
L0F63_006842	-	JAKSZP010004789.1	+	18753	21098	46.534828	21.576254	30.414370
L0F63_006859	-	JAKSZP010004796.1	-	5506	8213	80.497459	37.323307	52.611763
L0F63_006916	-	JAKSZP010004820.1	+	19408	19484	0.000000	0.000000	0.000000
L0F63_006907	-	JAKSZP010004815.1	+	19468	20803	60.300148	27.958658	39.411148
L0F63_006918	-	JAKSZP010004821.1	+	8661	12148	142.434601	66.040970	93.092827
L0F63_006958	-	JAKSZP010004838.1	+	16892	16964	11.571918	5.365415	7.563208
L0F63_006940	-	JAKSZP010004831.1	+	14034	14639	3675.650391	1704.245361	2402.342285
L0F63_007001	RAD14	JAKSZP010004861.1	-	810	3404	249.246002	115.564949	162.902924
L0F63_007009	-	JAKSZP010004865.1	+	732	3117	86.549614	40.129436	56.567352
L0F63_007081	-	JAKSZP010004899.1	-	10402	13548	19.858303	9.207465	12.979049
L0F63_007082	-	JAKSZP010004899.1	+	13566	14366	0.000000	0.000000	0.000000
L0F63_007083	-	JAKSZP010004899.1	-	14421	15180	4.786604	2.219348	3.128443
L0F63_007107	-	JAKSZP010004911.1	-	3262	4159	1.909800	0.885494	1.248213
L0F63_007101	-	JAKSZP010004907.1	+	14945	15581	788.402283	365.549164	515.286255
L0F63_007197	HIR1	JAKSZP010004963.1	-	6595	10627	61.201881	28.376755	40.000504
L0F63_007203	SSK2_2	JAKSZP010004966.1	+	8505	12986	37.238770	17.266060	24.338623
L0F63_007242	-	JAKSZP010004987.1	+	3519	3779	44.218391	20.502220	28.900385
L0F63_007243	DPH2	JAKSZP010004987.1	+	4048	6169	37.126537	17.214024	24.265270
L0F63_007341	PHF5A	JAKSZP010005048.1	+	5917	6640	197.470505	91.558815	129.063354
L0F63_007292	RAD9B	JAKSZP010005014.1	-	5346	7698	233.436111	108.234566	152.569855
L0F63_007373	-	JAKSZP010005072.1	+	6631	9203	26.874792	12.460717	17.564905
L0F63_007409	utp7_2	JAKSZP010005107.1	-	2314	4273	11.180377	5.183873	7.307303
L0F63_007467	CSR1	JAKSZP010005157.1	-	5199	5678	172.497681	79.979965	112.741539
L0F63_000014	ARO4	JAKSZP010005253.1	-	630279	631733	120.898407	56.055534	79.017136
L0F63_000087	sec66	JAKSZP010005255.1	+	271136	271526	193.997437	89.948502	126.793411
L0F63_000122	-	JAKSZP010005256.1	+	152805	155894	42.145309	19.541018	27.545454
L0F63_000150	TGL3	JAKSZP010005257.1	-	303128	304692	136.036758	63.074558	88.911301
L0F63_000216	-	JAKSZP010005259.1	-	39326	39402	0.000000	0.000000	0.000000
L0F63_000183	SMC4	JAKSZP010005258.1	-	448938	452954	70.264122	32.578533	45.923428
L0F63_000217	-	JAKSZP010005259.1	-	267155	270940	61.357643	28.448973	40.102306
L0F63_000218	CDK10	JAKSZP010005259.1	+	349186	350958	97.339966	45.132473	63.619740
L0F63_000244	fim1	JAKSZP010005260.1	+	110187	112233	414.278107	192.083435	270.765106
L0F63_000275	AKR1	JAKSZP010005261.1	+	72	2533	99.545967	46.155300	65.061546
L0F63_000276	-	JAKSZP010005261.1	+	20782	21716	24.555168	11.385204	16.048838
L0F63_000277	-	JAKSZP010005261.1	+	21725	22204	38.725109	17.955214	25.310070
L0F63_000329	RPO21_1	JAKSZP010005263.1	+	212200	217663	1.074074	0.498003	0.701996
L0F63_000301	-	JAKSZP010005262.1	-	226127	227266	866.633972	401.821930	566.417175
L0F63_000356	-	JAKSZP010005264.1	-	86774	87972	15.526163	7.198833	10.147635
L0F63_000357	-	JAKSZP010005264.1	-	225329	227714	127.564430	59.146294	83.373932
L0F63_000383	-	JAKSZP010005265.1	+	30012	31599	100.155418	46.437878	65.459869
L0F63_000433	-	JAKSZP010005267.1	+	338678	338750	7.497197	3.476137	4.900040
L0F63_000528	-	JAKSZP010005271.1	-	115628	115700	7.410959	3.436152	4.843676
L0F63_000530	-	JAKSZP010005271.1	-	127492	128208	5.480974	2.541299	3.582271
L0F63_000529	-	JAKSZP010005271.1	+	124517	125143	83.040611	38.502457	54.273922
