Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_004690	GLE2_1	JAKSZP010006946.1	-	39787	40783	20.024775	20.494654	26.735382
L0F63_004708	-	JAKSZP010006948.1	-	7339	9596	12.826635	13.127611	17.125036
L0F63_004716	-	JAKSZP010006949.1	-	82280	82707	16.736435	17.129154	22.345070
L0F63_004724	-	JAKSZP010006950.1	-	26567	27812	16.712574	17.104733	22.313213
L0F63_004755	-	JAKSZP010006955.1	+	49850	52317	33.087029	33.863411	44.174999
L0F63_004822	PTP1	JAKSZP010006964.1	-	77409	77963	16.942741	17.340302	22.620514
L0F63_004776	PUF3	JAKSZP010006958.1	+	1655	4548	52.157654	53.381527	69.636482
L0F63_004855	-	JAKSZP010006969.1	+	35054	36770	6.665717	6.822127	8.899501
L0F63_004875	YOP1_2	JAKSZP010006971.1	-	44717	45504	11.941334	12.221536	15.943058
L0F63_004876	MAP3K7	JAKSZP010006971.1	+	84336	84795	22.614012	23.144648	30.192314
L0F63_004884	-	JAKSZP010006973.1	+	62723	62798	1.657895	1.696797	2.213481
L0F63_004863	KRE6	JAKSZP010006970.1	+	21535	23077	739.517273	756.869934	987.340820
L0F63_004896	-	JAKSZP010006975.1	+	19619	21972	15.308943	15.668165	20.439205
L0F63_004915	-	JAKSZP010006978.1	-	39690	40082	0.000000	0.000000	0.000000
L0F63_004965	-	JAKSZP010006985.1	+	8669	10546	9.334265	9.553292	12.462320
L0F63_004975	-	JAKSZP010006986.1	+	68561	68636	0.000000	0.000000	0.000000
L0F63_004979	-	JAKSZP010006987.1	-	2628	2821	5.123711	5.243938	6.840745
L0F63_005025	-	JAKSZP010006996.1	-	37188	38413	0.000000	0.000000	0.000000
L0F63_005031	NMT1	JAKSZP010006997.1	-	70240	72298	14.013360	14.342182	18.709452
L0F63_005050	SSZ1	JAKSZP010007000.1	+	6477	8312	4.781231	4.893422	6.383495
L0F63_005114	-	JAKSZP010007011.1	-	25509	26389	47.843410	48.966049	63.876472
L0F63_005125	PDI1_1	JAKSZP010007013.1	+	16833	17144	45.040066	46.096928	60.133678
L0F63_005126	PDI1_2	JAKSZP010007013.1	+	17233	18441	51.080070	52.278656	68.197784
L0F63_005164	-	JAKSZP010007019.1	-	23088	25708	49.126457	50.279205	65.589485
L0F63_005201	-	JAKSZP010007025.1	-	61540	64745	69.336113	70.963074	92.571709
L0F63_005227	-	JAKSZP010007029.1	+	62973	64158	102.198158	104.596222	136.446335
L0F63_005262	-	JAKSZP010007035.1	+	9524	10032	64.673203	66.190750	86.346184
L0F63_005279	-	JAKSZP010007038.1	-	55558	58576	0.000000	0.000000	0.000000
L0F63_005263	-	JAKSZP010007035.1	+	64937	66220	173.408371	177.477371	231.520172
L0F63_005311	OCA1	JAKSZP010007045.1	-	62381	63617	2.157791	2.208423	2.880900
L0F63_005327	-	JAKSZP010007048.1	-	39399	45361	5.540733	5.670745	7.397518
L0F63_005290	-	JAKSZP010007040.1	+	5986	7489	210.176865	215.108643	280.610352
L0F63_005342	rps23	JAKSZP010007050.1	-	55826	56331	85.191246	87.190247	113.740143
L0F63_005401	RAT1_2	JAKSZP010007060.1	-	51089	54396	17.334068	17.740810	23.142981
L0F63_005541	-	JAKSZP010007082.1	+	9603	9675	0.000000	0.000000	0.000000
L0F63_005546	-	JAKSZP010007083.1	+	1418	1736	7.495298	7.671175	10.007087
L0F63_005547	HEM14	JAKSZP010007083.1	+	1748	3327	17.001579	17.400520	22.699070
L0F63_005553	GRX3	JAKSZP010007085.1	+	53145	53967	8.469242	8.667972	11.307415
L0F63_005548	-	JAKSZP010007083.1	+	52690	55348	19.982819	20.451714	26.679367
L0F63_005566	-	JAKSZP010007088.1	-	38683	43036	12.388782	12.679482	16.540453
L0F63_005487	-	JAKSZP010007073.1	+	13116	13865	1756.726929	1797.948364	2345.433105
L0F63_005619	-	JAKSZP010007097.1	+	7174	7572	16.205513	16.585773	21.636229
L0F63_005626	-	JAKSZP010007099.1	-	38037	40621	11.842188	12.120064	15.810687
L0F63_005695	-	JAKSZP010007114.1	+	10032	12089	2.366024	2.421542	3.158915
L0F63_005757	-	JAKSZP010007127.1	-	3746	6808	0.000000	0.000000	0.000000
L0F63_005758	-	JAKSZP010007127.1	-	6876	7168	3.488095	3.569943	4.657009
L0F63_005733	-	JAKSZP010007123.1	+	9037	11635	66.881554	68.450920	89.294586
L0F63_005860	-	JAKSZP010007147.1	+	18647	22727	12.178262	12.464024	16.259384
L0F63_005881	TUF1	JAKSZP010007152.1	-	44643	46101	15.206562	15.563382	20.302513
L0F63_005893	-	JAKSZP010007154.1	+	40518	41388	2.107922	2.157384	2.814319
L0F63_005898	-	JAKSZP010007156.1	+	33151	33228	0.000000	0.000000	0.000000
L0F63_005906	ERG26_2	JAKSZP010007157.1	+	43946	44595	0.000000	0.000000	0.000000
L0F63_005916	-	JAKSZP010007160.1	-	51056	52007	0.000000	0.000000	0.000000
L0F63_005917	-	JAKSZP010007160.1	-	52965	53692	3.697479	3.784240	4.936561
L0F63_005918	-	JAKSZP010007160.1	-	53702	53899	0.000000	0.000000	0.000000
L0F63_006012	-	JAKSZP010007184.1	-	45369	45979	45.375000	46.439720	60.580856
L0F63_006073	-	JAKSZP010007201.1	+	33683	34619	18.832359	19.274258	25.143372
L0F63_006102	-	JAKSZP010007208.1	+	2412	3992	6.616714	6.771975	8.834076
L0F63_006118	-	JAKSZP010007214.1	-	17988	20193	0.000000	0.000000	0.000000
L0F63_006157	-	JAKSZP010007221.1	-	22094	24297	4.402956	4.506270	5.878454
L0F63_006219	-	JAKSZP010007234.1	+	15768	17278	485.081909	496.464294	647.640320
L0F63_006238	-	JAKSZP010007238.1	+	5209	5827	169.039627	173.006119	225.687408
L0F63_006245	-	JAKSZP010007239.1	-	17145	19465	4.376204	4.478891	5.842737
L0F63_006252	DEG1_2	JAKSZP010007241.1	-	38839	40375	10.630191	10.879627	14.192531
L0F63_006261	-	JAKSZP010007245.1	-	29740	31211	142.104050	145.438507	189.725296
L0F63_006271	-	JAKSZP010007247.1	+	3981	7334	18.498533	18.932600	24.697676
L0F63_006330	RAD2	JAKSZP010007259.1	-	1672	5173	37.194653	38.067421	49.659149
L0F63_006334	-	JAKSZP010007260.1	+	26945	29736	123.717857	126.620888	165.177612
L0F63_006339	GEM1	JAKSZP010007261.1	-	19122	21514	59.059093	60.444908	78.850700
L0F63_006343	-	JAKSZP010007262.1	+	21005	22777	38.974857	39.889397	52.035927
L0F63_006373	HY5_2	JAKSZP010007270.1	+	1182	2700	86.679718	88.713646	115.727425
L0F63_006420	-	JAKSZP010007281.1	+	22704	22776	25.575342	26.175465	34.146030
L0F63_006466	HSP60	JAKSZP010007295.1	-	7567	9313	10.225146	10.465077	13.651749
L0F63_006494	RIB2	JAKSZP010007304.1	+	10065	10700	37.410446	38.288280	49.947262
L0F63_006525	-	JAKSZP010007313.1	+	4886	5845	0.000000	0.000000	0.000000
L0F63_006543	-	JAKSZP010007321.1	-	27654	29950	5.233289	5.356087	6.987044
L0F63_006551	-	JAKSZP010007323.1	-	33142	33350	4.861963	4.976048	6.491282
L0F63_006581	-	JAKSZP010007331.1	+	25305	27089	1.581888	1.619007	2.112003
L0F63_006582	-	JAKSZP010007331.1	+	27505	29672	1.992293	2.039042	2.659941
L0F63_006583	-	JAKSZP010007331.1	+	29750	31468	2.917073	2.985522	3.894629
L0F63_006519	-	JAKSZP010007311.1	-	18497	20233	461.238007	472.060913	615.805969
L0F63_006520	-	JAKSZP010007311.1	-	20253	20525	395.608002	404.890900	528.182312
L0F63_006627	MDJ1	JAKSZP010007346.1	-	15438	16923	12.075556	12.358908	16.122259
L0F63_006636	-	JAKSZP010007349.1	-	25957	27573	13.949828	14.277159	18.624630
L0F63_006637	-	JAKSZP010007349.1	-	27661	28831	11.570621	11.842124	15.448113
L0F63_006671	-	JAKSZP010007362.1	+	21461	22001	1.503968	1.539258	2.007971
L0F63_006656	-	JAKSZP010007357.1	+	20084	20357	6.744525	6.902784	9.004719
L0F63_006657	-	JAKSZP010007357.1	+	20943	22337	5.337261	5.462499	7.125859
L0F63_006600	NIT1	JAKSZP010007339.1	-	5467	6403	205.709534	210.536499	274.645966
L0F63_006601	-	JAKSZP010007339.1	+	7138	8487	141.154297	144.466476	188.457275
L0F63_006678	-	JAKSZP010007365.1	+	7191	7388	0.000000	0.000000	0.000000
L0F63_006679	-	JAKSZP010007365.1	+	14194	14546	1.264957	1.294639	1.688864
L0F63_006702	-	JAKSZP010007371.1	-	24518	27842	52.293301	53.520355	69.817589
L0F63_006783	DHX38	JAKSZP010007396.1	-	7907	12313	25.447121	26.044235	33.974838
L0F63_006839	-	JAKSZP010007414.1	+	727	1895	2.013227	2.060467	2.687890
L0F63_006865	-	JAKSZP010007426.1	-	21828	22616	82.477333	84.412659	110.116753
L0F63_006866	-	JAKSZP010007426.1	-	22643	23828	63.926273	65.426292	85.348946
L0F63_006881	-	JAKSZP010007432.1	+	15719	15953	0.000000	0.000000	0.000000
L0F63_006882	lub1	JAKSZP010007432.1	-	16139	19310	37.169064	38.041229	49.624989
L0F63_006899	UBC35	JAKSZP010007437.1	-	13592	14856	111.532471	114.149574	148.908707
L0F63_006969	CHAF1A	JAKSZP010007470.1	+	6665	9048	23.966883	24.529263	31.998550
L0F63_007026	GPD1_2	JAKSZP010007496.1	+	3628	4224	11.330358	11.596223	15.127335
L0F63_007033	-	JAKSZP010007500.1	-	12695	17047	1.315162	1.346022	1.755893
L0F63_007071	-	JAKSZP010007518.1	-	1753	4444	5.533249	5.663086	7.387526
L0F63_007124	-	JAKSZP010007549.1	-	323	3017	3.430593	3.511091	4.580237
L0F63_007168	SFH1	JAKSZP010007574.1	-	2609	3762	37.165501	38.037586	49.620228
L0F63_007170	NEM1	JAKSZP010007576.1	+	11901	12943	27.386982	28.029615	36.564777
L0F63_006828	-	JAKSZP010007410.1	-	13618	14009	32797.261719	33566.843750	43788.125000
L0F63_007185	-	JAKSZP010007584.1	+	8992	10441	157.231354	160.920761	209.921997
L0F63_007208	-	JAKSZP010007596.1	-	9572	10654	57.064270	58.403278	76.187386
L0F63_007244	-	JAKSZP010007613.1	-	6808	8585	136.935883	140.149063	182.825195
L0F63_007260	-	JAKSZP010007622.1	-	393	933	2.105361	2.154763	2.810900
L0F63_007257	-	JAKSZP010007621.1	+	10146	11500	80.368263	82.254097	107.300903
L0F63_007290	NRG1_2	JAKSZP010007639.1	+	3100	3557	148.347412	151.828354	198.060898
L0F63_007379	-	JAKSZP010007701.1	-	1675	4448	0.000000	0.000000	0.000000
L0F63_007302	-	JAKSZP010007648.1	-	9485	11269	101.454544	103.835167	135.453522
L0F63_007396	NOT5	JAKSZP010007716.1	+	1294	4061	109.956940	112.537064	146.805191
L0F63_007417	-	JAKSZP010007742.1	+	5007	5476	117.362114	120.116005	156.691956
L0F63_007433	ATG22_2	JAKSZP010007754.1	-	4308	5856	220.560394	225.735809	294.473572
L0F63_007457	NUP84	JAKSZP010007771.1	+	2416	5493	27.479805	28.124617	36.688705
L0F63_007484	-	JAKSZP010007802.1	-	2778	4079	23.023809	23.564060	30.739441
L0F63_007503	-	JAKSZP010007829.1	-	2180	5162	1.323034	1.354079	1.766403
L0F63_007529	-	JAKSZP010007869.1	+	496	722	0.000000	0.000000	0.000000
L0F63_007530	-	JAKSZP010007869.1	-	1002	4777	35.136070	35.960533	46.910709
L0F63_000019	APS3	JAKSZP010007879.1	-	294143	294346	99.343140	101.674217	132.634537
L0F63_000021	MTR4	JAKSZP010007879.1	+	376893	380104	12.478899	12.771715	16.660769
L0F63_000094	cyp3	JAKSZP010007881.1	-	533450	533845	10.697417	10.948431	14.282286
L0F63_000091	-	JAKSZP010007881.1	-	147834	149913	23.444445	23.994566	31.301037
L0F63_000125	CKA2	JAKSZP010007882.1	-	17564	18909	65.916908	67.463638	88.006676
L0F63_000152	-	JAKSZP010007883.1	-	15504	15758	15.733334	16.102514	21.005816
L0F63_000153	-	JAKSZP010007883.1	-	15871	16029	9.358491	9.578087	12.494665
L0F63_000154	-	JAKSZP010007883.1	-	345001	345566	23.599617	24.153378	31.508211
L0F63_000186	-	JAKSZP010007884.1	+	101237	101311	0.000000	0.000000	0.000000
L0F63_000187	ESC4	JAKSZP010007884.1	+	121932	124811	10.134436	10.372239	13.530641
L0F63_000224	CDA2_1	JAKSZP010007885.1	+	86327	87173	20.067476	20.538357	26.792395
L0F63_000225	-	JAKSZP010007885.1	+	124051	124206	5.294872	5.419115	7.069265
L0F63_000306	TRM44	JAKSZP010007888.1	+	6193	9666	7.401563	7.575240	9.881940
L0F63_000307	BET4	JAKSZP010007888.1	+	166472	167869	4.841647	4.955256	6.464157
L0F63_000331	HSE1	JAKSZP010007889.1	+	103742	105230	95.748428	97.995155	127.835197
L0F63_000332	-	JAKSZP010007889.1	-	332386	332716	355.857574	364.207733	475.110901
L0F63_000361	ATE1	JAKSZP010007890.1	+	311452	312202	108.498314	111.044212	144.857758
L0F63_000362	prss16	JAKSZP010007890.1	+	405024	406444	6.936508	7.099273	9.261038
L0F63_000390	-	JAKSZP010007891.1	-	225856	226647	11.621212	11.893903	15.515658
L0F63_000457	-	JAKSZP010007894.1	-	331648	336048	18.289976	18.719147	24.419228
L0F63_000477	KIN28	JAKSZP010007895.1	+	153628	154625	5.845638	5.982805	7.804601
L0F63_000556	apm1	JAKSZP010007898.1	-	192568	194442	22.720032	23.253153	30.333862
L0F63_000572	cms1	JAKSZP010007899.1	+	44089	44651	2.525164	2.584416	3.371385
L0F63_000573	-	JAKSZP010007899.1	-	93097	96627	5.751078	5.886026	7.678352
L0F63_000574	SMC1_1	JAKSZP010007899.1	-	285638	286019	9.906542	10.138997	13.226376
L0F63_000575	SMC1_2	JAKSZP010007899.1	-	286070	289917	5.984098	6.124514	7.989461
L0F63_000557	-	JAKSZP010007898.1	-	355591	357676	160.401581	164.165390	214.154617
L0F63_000593	-	JAKSZP010007900.1	-	267938	268130	2.725389	2.789340	3.638709
L0F63_000594	JIP5	JAKSZP010007900.1	-	268189	268473	5.171930	5.293288	6.905123
L0F63_000665	-	JAKSZP010007903.1	-	5438	9637	42.007912	42.993622	56.085407
L0F63_000645	FUN30	JAKSZP010007902.1	+	291613	294606	4.377747	4.480470	5.844797
L0F63_000646	-	JAKSZP010007902.1	+	320290	320365	0.000000	0.000000	0.000000
L0F63_000668	-	JAKSZP010007903.1	-	332981	333993	2.236287	2.288761	2.985701
L0F63_000681	rio2	JAKSZP010007904.1	-	161832	163126	20.399792	20.878471	27.236074
L0F63_000666	-	JAKSZP010007903.1	+	87859	90803	166.833328	170.748047	222.741730
L0F63_000722	-	JAKSZP010007906.1	-	117194	118120	133.200653	136.326187	177.838242
L0F63_000776	HUL5	JAKSZP010007909.1	+	143865	147839	47.121059	48.226749	62.912048
L0F63_000817	GLC3	JAKSZP010007911.1	-	41111	43325	41.057262	42.020668	54.816181
L0F63_000818	-	JAKSZP010007911.1	+	43732	44388	49.365593	50.523952	65.908760
L0F63_000819	-	JAKSZP010007911.1	-	221466	223235	41.564445	42.539753	55.493324
L0F63_000752	SCL1	JAKSZP010007908.1	-	293634	294424	756.358582	774.106445	1009.825928
L0F63_000753	RPN10	JAKSZP010007908.1	+	295315	296497	322.754211	330.327606	430.914093
L0F63_000879	cwf16	JAKSZP010007914.1	+	79745	81231	14.757159	15.103434	19.702509
L0F63_000878	MLP1_1	JAKSZP010007914.1	-	72785	76748	53.855122	55.118824	71.902794
L0F63_000881	-	JAKSZP010007914.1	+	292575	294958	9.001961	9.213190	12.018656
L0F63_000880	ROM2_1	JAKSZP010007914.1	-	174788	180541	102.030975	104.425117	136.223114
L0F63_000942	HST3	JAKSZP010007917.1	-	63380	65647	5.809524	5.945844	7.756384
L0F63_000918	-	JAKSZP010007916.1	+	153684	162536	23.213724	23.758430	30.992998
L0F63_000943	BRO1_1	JAKSZP010007917.1	+	145891	147029	51.675095	52.887646	68.992210
L0F63_000944	BRO1_2	JAKSZP010007917.1	+	147045	148770	65.362602	66.896332	87.266617
L0F63_000960	EDC3	JAKSZP010007918.1	-	2132	4537	127.699181	130.695633	170.493134
L0F63_001025	-	JAKSZP010007922.1	+	76276	76935	0.000000	0.000000	0.000000
L0F63_000988	-	JAKSZP010007920.1	+	243821	245984	14.318519	14.654501	19.116875
L0F63_001026	-	JAKSZP010007922.1	+	273779	275085	24.128931	24.695114	32.214909
L0F63_001063	-	JAKSZP010007924.1	-	209680	211375	1.138833	1.165556	1.520473
L0F63_000974	-	JAKSZP010007919.1	+	72977	75027	466.761658	477.714142	623.180664
L0F63_000975	-	JAKSZP010007919.1	-	75254	75485	0.000000	0.000000	0.000000
L0F63_001077	TKL1	JAKSZP010007925.1	+	119503	121610	73.273758	74.993118	97.828918
L0F63_001094	-	JAKSZP010007926.1	+	220485	220719	22.382978	22.908194	29.883858
L0F63_001109	eso1_1	JAKSZP010007927.1	-	60407	63513	0.000000	0.000000	0.000000
L0F63_001079	NAG1_1	JAKSZP010007925.1	-	271289	273894	220.107422	225.272217	293.868805
L0F63_001167	-	JAKSZP010007930.1	+	35790	37788	210.223022	215.155884	280.671967
L0F63_001214	-	JAKSZP010007933.1	-	42549	44709	216.961456	222.052429	289.668579
L0F63_001215	-	JAKSZP010007933.1	-	46839	46911	0.000000	0.000000	0.000000
L0F63_001266	-	JAKSZP010007936.1	+	4623	6269	123.288475	126.181427	164.604324
L0F63_001267	-	JAKSZP010007936.1	+	121979	125894	25.891441	26.498980	34.568062
L0F63_001287	-	JAKSZP010007937.1	-	248610	248921	9.923077	10.155921	13.248452
L0F63_001288	-	JAKSZP010007937.1	-	249467	250272	3.849291	3.939614	5.139247
L0F63_001330	KHA1	JAKSZP010007939.1	-	136384	138734	0.000000	0.000000	0.000000
L0F63_001347	NOP14	JAKSZP010007940.1	+	95849	98944	6.256900	6.403717	8.353683
L0F63_001310	-	JAKSZP010007938.1	-	132342	135526	98.587898	100.901253	131.626205
L0F63_001465	-	JAKSZP010007948.1	+	208194	209928	9.292913	9.510971	12.407110
L0F63_001480	-	JAKSZP010007949.1	+	223925	225402	19.729122	20.192062	26.340652
L0F63_001506	EAF1	JAKSZP010007950.1	+	2092	5477	13.848810	14.173771	18.489758
L0F63_001507	-	JAKSZP010007950.1	-	149896	150446	55.783627	57.092583	74.477577
L0F63_001508	-	JAKSZP010007950.1	-	150470	151447	20.546171	21.028284	27.431509
L0F63_001573	-	JAKSZP010007954.1	-	199425	199501	1.156954	1.184102	1.544667
L0F63_001540	TAO3	JAKSZP010007952.1	-	67086	74469	6.429809	6.580684	8.584537
L0F63_001582	RRP9	JAKSZP010007955.1	-	14868	16031	3.421505	3.501790	4.568104
L0F63_001581	-	JAKSZP010007955.1	-	5796	6753	79.561607	81.428513	106.223923
L0F63_001584	FRS1	JAKSZP010007955.1	+	144770	147107	7.438356	7.612896	9.931063
L0F63_001583	-	JAKSZP010007955.1	+	122314	122879	340.831970	348.829529	455.049988
L0F63_001643	-	JAKSZP010007958.1	-	224819	226201	6.772358	6.931271	9.041879
L0F63_001682	-	JAKSZP010007960.1	-	14991	18012	5.617064	5.748868	7.499428
L0F63_001683	-	JAKSZP010007960.1	-	213835	215495	26.393242	27.012556	35.238022
L0F63_001699	-	JAKSZP010007961.1	+	84897	91364	2.705251	2.768729	3.611822
L0F63_001700	MSP1	JAKSZP010007961.1	-	220817	222444	88.628716	90.708382	118.329552
L0F63_001713	BET2	JAKSZP010007962.1	-	192074	194112	42.836582	43.841740	57.191780
L0F63_001714	-	JAKSZP010007962.1	+	209585	210429	51.503075	52.711590	68.762543
L0F63_001732	-	JAKSZP010007963.1	+	156647	157334	91.244652	93.385696	121.822128
L0F63_001813	-	JAKSZP010007968.1	+	162687	162762	0.000000	0.000000	0.000000
L0F63_001767	POL3	JAKSZP010007965.1	+	81885	85816	18.607906	19.044538	24.843700
L0F63_001833	-	JAKSZP010007970.1	+	60435	62306	15.897570	16.270603	21.225090
L0F63_001834	PAN1_1	JAKSZP010007970.1	+	211605	213483	4.790729	4.903143	6.396176
L0F63_001835	-	JAKSZP010007970.1	+	213830	214719	3.328492	3.406595	4.443921
L0F63_001889	-	JAKSZP010007974.1	-	109765	112025	20.917109	21.407927	27.926752
L0F63_001878	-	JAKSZP010007973.1	+	50286	51022	642.689270	657.769897	858.064331
L0F63_001931	-	JAKSZP010007977.1	-	207226	207645	18.240158	18.668161	24.352715
L0F63_001940	-	JAKSZP010007978.1	-	11124	11199	1.205980	1.234278	1.610122
L0F63_001930	-	JAKSZP010007977.1	-	200912	202087	30.380953	31.093840	40.562073
L0F63_001972	-	JAKSZP010007980.1	+	79775	80607	0.000000	0.000000	0.000000
L0F63_001973	-	JAKSZP010007980.1	+	175492	175571	0.000000	0.000000	0.000000
L0F63_001955	ssr2	JAKSZP010007979.1	+	105632	107931	36.283478	37.134865	48.442623
L0F63_001987	-	JAKSZP010007981.1	+	158562	159727	198.954865	203.623306	265.627686
L0F63_002002	-	JAKSZP010007982.1	-	196213	196813	3.419301	3.499535	4.565161
L0F63_002001	tlg2	JAKSZP010007982.1	+	5941	8005	34.834522	35.651909	46.508106
L0F63_002042	-	JAKSZP010007985.1	-	155041	155297	32.684826	33.451771	43.638012
L0F63_002015	-	JAKSZP010007983.1	+	90101	94243	30.513889	31.229895	40.739563
L0F63_002067	-	JAKSZP010007987.1	+	179653	180371	242.635803	248.329224	323.946777
L0F63_002125	-	JAKSZP010007991.1	-	129467	130039	2.296684	2.350575	3.066338
L0F63_002148	-	JAKSZP010007993.1	+	97807	97875	0.000000	0.000000	0.000000
L0F63_002092	VMA5	JAKSZP010007989.1	-	11783	13290	230.509216	235.918091	307.756378
L0F63_002165	-	JAKSZP010007994.1	-	192211	192636	2.271111	2.324402	3.032195
L0F63_002164	MRD1	JAKSZP010007994.1	-	83411	86060	10.775956	11.028813	14.387144
L0F63_002179	-	JAKSZP010007995.1	+	171857	173131	0.000000	0.000000	0.000000
L0F63_002242	PPTC7	JAKSZP010007999.1	+	180529	181007	64.137787	65.642769	85.631340
L0F63_002285	tfs1	JAKSZP010008003.1	-	119252	120431	65.289711	66.821724	87.169296
L0F63_002298	PLCD1	JAKSZP010008004.1	-	78432	81472	93.230858	95.418510	124.473946
L0F63_002299	SPF1	JAKSZP010008004.1	-	179492	183876	26.863203	27.493544	35.865475
L0F63_002309	-	JAKSZP010008005.1	-	71462	72794	89.199783	91.292839	119.091995
L0F63_002336	-	JAKSZP010008007.1	-	115337	116594	3.793323	3.882333	5.064524
L0F63_002311	-	JAKSZP010008005.1	+	183513	184259	1748.490967	1789.519043	2334.437012
L0F63_002351	-	JAKSZP010008008.1	+	41018	41686	163.350922	167.183929	218.092331
L0F63_002392	KAR3	JAKSZP010008011.1	+	30382	33081	19.887751	20.354414	26.552441
L0F63_002508	-	JAKSZP010008021.1	-	61304	62262	63.844154	65.342255	85.239311
L0F63_002509	-	JAKSZP010008021.1	+	134420	135776	14.967351	15.318559	19.983139
L0F63_002534	-	JAKSZP010008023.1	-	123728	125332	15.991210	16.366442	21.350109
L0F63_002535	-	JAKSZP010008023.1	-	126983	127147	0.000000	0.000000	0.000000
L0F63_002536	-	JAKSZP010008023.1	+	127323	128799	85.208435	87.207840	113.763084
L0F63_002565	-	JAKSZP010008026.1	-	49340	51770	15.392132	15.753306	20.550272
L0F63_002588	-	JAKSZP010008028.1	+	126860	130218	19.363720	19.818087	25.852798
L0F63_002622	-	JAKSZP010008031.1	+	62881	64953	19.302975	19.755919	25.771696
L0F63_002675	-	JAKSZP010008035.1	+	144737	147256	9.428308	9.649542	12.587878
L0F63_002720	-	JAKSZP010008039.1	-	44511	45309	116.277283	119.005714	155.243576
L0F63_002735	-	JAKSZP010008040.1	+	65175	66392	53.262871	54.512680	71.112076
L0F63_002741	-	JAKSZP010008041.1	-	134370	137427	20.676508	21.161680	27.605522
L0F63_002808	-	JAKSZP010008046.1	-	136950	139114	77.181679	78.992744	103.046440
L0F63_002817	KCS1	JAKSZP010008047.1	-	70387	70942	28.632181	29.304031	38.227264
L0F63_002917	-	JAKSZP010008055.1	-	119385	119763	114.529938	117.217369	152.910675
L0F63_002964	-	JAKSZP010008060.1	-	134175	134352	0.000000	0.000000	0.000000
L0F63_002988	-	JAKSZP010008063.1	-	70472	73701	1.241309	1.270436	1.657291
L0F63_002962	KRS1_1	JAKSZP010008060.1	+	130958	131953	46.938042	48.039436	62.667698
L0F63_002963	KRS1_2	JAKSZP010008060.1	+	131967	132890	48.598351	49.738705	64.884407
L0F63_003014	srp72	JAKSZP010008066.1	-	106146	108341	19.367968	19.822433	25.858471
L0F63_003089	RSL1D1_1	JAKSZP010008072.1	+	31264	33861	2.077989	2.126749	2.774355
L0F63_003038	-	JAKSZP010008068.1	-	30062	30504	191.866821	196.368942	256.164337
L0F63_003090	-	JAKSZP010008072.1	+	134492	136096	114.485985	117.172386	152.851990
L0F63_003111	-	JAKSZP010008074.1	+	15706	19577	39.996086	40.934589	53.399391
L0F63_003151	-	JAKSZP010008077.1	+	130399	131212	39.944801	40.882103	53.330914
L0F63_003174	-	JAKSZP010008079.1	-	26427	26624	10.020202	10.255324	13.378125
L0F63_003175	SEC6	JAKSZP010008079.1	-	26671	28956	9.054828	9.267298	12.089239
L0F63_003188	POX1	JAKSZP010008080.1	+	83043	85398	23.258846	23.804613	31.053242
L0F63_003196	vps16_1	JAKSZP010008081.1	-	18165	21633	35.401588	36.232285	47.265202
L0F63_003259	-	JAKSZP010008088.1	-	93573	95501	147.084000	150.535309	196.374100
L0F63_003301	atg6	JAKSZP010008092.1	+	73882	75486	76.937317	78.742638	102.720192
L0F63_003312	-	JAKSZP010008093.1	-	13549	15340	15.014184	15.366490	20.045668
L0F63_003352	-	JAKSZP010008097.1	+	18466	20510	29.158018	29.842209	38.929317
L0F63_003396	-	JAKSZP010008101.1	-	6581	6835	7.168627	7.336838	9.570944
L0F63_003376	Tpsg1	JAKSZP010008099.1	+	65591	66213	107.507301	110.029945	143.534653
L0F63_003403	-	JAKSZP010008102.1	-	98335	101192	9.129806	9.344036	12.189343
L0F63_003453	-	JAKSZP010008108.1	+	132310	133615	178.392120	182.578079	238.174057
L0F63_003479	-	JAKSZP010008110.1	+	122412	123368	5.287356	5.411423	7.059230
L0F63_003493	cyp6	JAKSZP010008111.1	+	120988	122219	3.361257	3.440129	4.487666
L0F63_003519	CLA4	JAKSZP010008113.1	+	3752	7857	92.949142	95.130188	124.097824
L0F63_003478	-	JAKSZP010008110.1	-	52113	54101	1409.387207	1442.458252	1881.694580
L0F63_003537	-	JAKSZP010008115.1	+	24177	25864	124.220955	127.135788	165.849289
L0F63_003545	PUT2	JAKSZP010008116.1	-	76085	77727	63.846012	65.344147	85.241791
L0F63_003554	-	JAKSZP010008117.1	-	90595	92901	13.193586	13.503173	17.614960
L0F63_003629	BUD5_1	JAKSZP010008126.1	-	97191	99694	0.000000	0.000000	0.000000
L0F63_003637	CMTR1	JAKSZP010008127.1	+	2461	3745	23.589216	24.142735	31.494324
L0F63_003653	NUA3	JAKSZP010008129.1	+	5993	6338	1.009804	1.033499	1.348205
L0F63_003663	-	JAKSZP010008130.1	+	30241	33729	0.000000	0.000000	0.000000
L0F63_003641	-	JAKSZP010008128.1	+	70206	70709	86.125000	88.145912	114.986809
L0F63_003642	-	JAKSZP010008128.1	-	71149	71519	0.000000	0.000000	0.000000
L0F63_003674	BNA4	JAKSZP010008131.1	+	16134	17457	1.921659	1.966751	2.565636
L0F63_003664	HRR25	JAKSZP010008130.1	+	54140	54965	102.706573	105.116577	137.125122
L0F63_003733	COX11	JAKSZP010008138.1	-	12697	13791	10.216769	10.456505	13.640565
