Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
L0F63_000224	CDA2_1	JAKSZP010007885.1	+	86327	87173	104.044533	76.576668	110.482506
L0F63_000225	-	JAKSZP010007885.1	+	124051	124206	12.923077	9.511371	13.722719
L0F63_000306	TRM44	JAKSZP010007888.1	+	6193	9666	20.278385	14.924870	21.533154
L0F63_000307	BET4	JAKSZP010007888.1	+	166472	167869	19.952494	14.685015	21.187096
L0F63_000331	HSE1	JAKSZP010007889.1	+	103742	105230	147.568130	108.609993	156.699219
L0F63_000332	-	JAKSZP010007889.1	-	332386	332716	1133.641357	834.358826	1203.787720
L0F63_000361	ATE1	JAKSZP010007890.1	+	311452	312202	103.760941	76.367943	110.181366
L0F63_000362	prss16	JAKSZP010007890.1	+	405024	406444	17.953823	13.213995	19.064754
L0F63_000390	-	JAKSZP010007891.1	-	225856	226647	3.179293	2.339956	3.376018
L0F63_000457	-	JAKSZP010007894.1	-	331648	336048	52.115276	38.356789	55.340019
L0F63_000477	KIN28	JAKSZP010007895.1	+	153628	154625	13.000000	9.567986	13.804402
L0F63_000556	apm1	JAKSZP010007898.1	-	192568	194442	46.095901	33.926533	48.948181
L0F63_000572	cms1	JAKSZP010007899.1	+	44089	44651	6.833698	5.029594	7.256547
L0F63_000557	-	JAKSZP010007898.1	-	355591	357676	480.788818	353.860046	510.538635
L0F63_000573	-	JAKSZP010007899.1	-	93097	96627	11.916307	8.770390	12.653653
L0F63_000574	SMC1_1	JAKSZP010007899.1	-	285638	286019	30.286604	22.290909	32.160652
L0F63_000575	SMC1_2	JAKSZP010007899.1	-	286070	289917	21.435780	15.776711	22.762163
L0F63_000593	-	JAKSZP010007900.1	-	267938	268130	15.569948	11.459466	16.533371
L0F63_000594	JIP5	JAKSZP010007900.1	-	268189	268473	11.098246	8.168297	11.784973
L0F63_000645	FUN30	JAKSZP010007902.1	+	291613	294606	7.868630	5.791303	8.355518
L0F63_000665	-	JAKSZP010007903.1	-	5438	9637	49.891026	36.719742	52.978134
L0F63_000668	-	JAKSZP010007903.1	-	332981	333993	1.064698	0.783617	1.130578
L0F63_000681	rio2	JAKSZP010007904.1	-	161832	163126	41.511482	30.552406	44.080093
L0F63_000666	-	JAKSZP010007903.1	+	87859	90803	348.781738	256.703003	370.363312
L0F63_000722	-	JAKSZP010007906.1	-	117194	118120	182.406693	134.251129	193.693481
L0F63_000738	-	JAKSZP010007907.1	+	6244	7587	0.000000	0.000000	0.000000
L0F63_000752	SCL1	JAKSZP010007908.1	-	293634	294424	490.377563	360.917389	520.720703
L0F63_000753	RPN10	JAKSZP010007908.1	+	295315	296497	288.367615	212.238251	306.210968
L0F63_000776	HUL5	JAKSZP010007909.1	+	143865	147839	92.480553	68.065590	98.202980
L0F63_000817	GLC3	JAKSZP010007911.1	-	41111	43325	94.030724	69.206512	99.849068
L0F63_000818	-	JAKSZP010007911.1	+	43732	44388	60.838711	44.777225	64.603233
L0F63_000819	-	JAKSZP010007911.1	-	221466	223235	76.970795	56.650425	81.733521
L0F63_000881	-	JAKSZP010007914.1	+	292575	294958	38.882843	28.617733	41.288799
L0F63_000878	MLP1_1	JAKSZP010007914.1	-	72785	76748	113.108452	83.247704	120.107269
L0F63_000879	cwf16	JAKSZP010007914.1	+	79745	81231	30.504009	22.450918	32.391510
L0F63_000880	ROM2_1	JAKSZP010007914.1	-	174788	180541	180.717575	133.007935	191.899841
L0F63_000918	-	JAKSZP010007916.1	+	153684	162536	27.404518	20.169695	29.100229
L0F63_000942	HST3	JAKSZP010007917.1	-	63380	65647	19.798336	14.571554	21.023399
L0F63_000943	BRO1_1	JAKSZP010007917.1	+	145891	147029	75.627342	55.661644	80.306946
L0F63_000944	BRO1_2	JAKSZP010007917.1	+	147045	148770	100.350601	73.857933	106.560005
L0F63_000960	EDC3	JAKSZP010007918.1	-	2132	4537	118.620583	87.304626	125.960480
L0F63_000974	-	JAKSZP010007919.1	+	72977	75027	687.363586	505.898865	729.895630
L0F63_000975	-	JAKSZP010007919.1	-	75254	75485	1.993534	1.467239	2.116888
L0F63_001025	-	JAKSZP010007922.1	+	76276	76935	12.183333	8.966921	12.937202
L0F63_001026	-	JAKSZP010007922.1	+	273779	275085	6.290094	4.629503	6.679307
L0F63_000988	-	JAKSZP010007920.1	+	243821	245984	26.704630	19.654579	28.357035
L0F63_001063	-	JAKSZP010007924.1	-	209680	211375	3.301811	2.430129	3.506117
L0F63_001077	TKL1	JAKSZP010007925.1	+	119503	121610	144.837189	106.600014	153.799286
L0F63_001094	-	JAKSZP010007926.1	+	220485	220719	41.353191	30.435905	43.912006
L0F63_001110	-	JAKSZP010007927.1	-	150796	151140	0.000000	0.000000	0.000000
L0F63_001109	eso1_1	JAKSZP010007927.1	-	60407	63513	3.390685	2.495541	3.600491
L0F63_001079	NAG1_1	JAKSZP010007925.1	-	271289	273894	300.660583	221.285873	319.264587
L0F63_001167	-	JAKSZP010007930.1	+	35790	37788	306.541840	225.614487	325.509735
L0F63_001214	-	JAKSZP010007933.1	-	42549	44709	376.834900	277.350067	400.152344
L0F63_001215	-	JAKSZP010007933.1	-	46839	46911	0.000000	0.000000	0.000000
L0F63_001287	-	JAKSZP010007937.1	-	248610	248921	25.454212	18.734274	27.029245
L0F63_001288	-	JAKSZP010007937.1	-	249467	250272	20.730497	15.257624	22.013241
L0F63_001266	-	JAKSZP010007936.1	+	4623	6269	201.546112	148.337723	214.017197
L0F63_001267	-	JAKSZP010007936.1	+	121979	125894	53.863972	39.643826	57.196918
L0F63_001330	KHA1	JAKSZP010007939.1	-	136384	138734	0.000000	0.000000	0.000000
L0F63_001310	-	JAKSZP010007938.1	-	132342	135526	136.888107	100.749504	145.358353
L0F63_001347	NOP14	JAKSZP010007940.1	+	95849	98944	26.662420	19.623514	28.312212
L0F63_001465	-	JAKSZP010007948.1	+	208194	209928	2.959055	2.177861	3.142153
L0F63_001480	-	JAKSZP010007949.1	+	223925	225402	1.042847	0.767534	1.107375
L0F63_001506	EAF1	JAKSZP010007950.1	+	2092	5477	39.501842	29.073317	41.946102
L0F63_001507	-	JAKSZP010007950.1	-	149896	150446	96.947365	71.353157	102.946190
L0F63_001508	-	JAKSZP010007950.1	-	150470	151447	74.636261	54.932213	79.254539
L0F63_001540	TAO3	JAKSZP010007952.1	-	67086	74469	21.853844	16.084406	23.206097
L0F63_001573	-	JAKSZP010007954.1	-	199425	199501	2.059397	1.515714	2.186826
L0F63_001582	RRP9	JAKSZP010007955.1	-	14868	16031	5.572043	4.101017	5.916825
L0F63_001581	-	JAKSZP010007955.1	-	5796	6753	102.077499	75.128929	108.393753
L0F63_001584	FRS1	JAKSZP010007955.1	+	144770	147107	19.018551	13.997634	20.195362
L0F63_001583	-	JAKSZP010007955.1	+	122314	122879	967.146240	711.818604	1026.990479
L0F63_001620	-	JAKSZP010007957.1	-	186978	187054	0.000000	0.000000	0.000000
L0F63_001643	-	JAKSZP010007958.1	-	224819	226201	28.930080	21.292509	30.720188
L0F63_001682	-	JAKSZP010007960.1	-	14991	18012	13.456746	9.904151	14.289411
L0F63_001683	-	JAKSZP010007960.1	-	213835	215495	37.586788	27.663837	39.912548
L0F63_001713	BET2	JAKSZP010007962.1	-	192074	194112	51.618385	37.991077	54.812378
L0F63_001699	-	JAKSZP010007961.1	+	84897	91364	10.640328	7.831271	11.298720
L0F63_001700	MSP1	JAKSZP010007961.1	-	220817	222444	109.456680	80.559998	116.229538
L0F63_001714	-	JAKSZP010007962.1	+	209585	210429	79.974167	58.860905	84.922737
L0F63_001732	-	JAKSZP010007963.1	+	156647	157334	181.088684	133.281082	192.293930
L0F63_001767	POL3	JAKSZP010007965.1	+	81885	85816	27.840666	20.490700	29.563366
L0F63_001813	-	JAKSZP010007968.1	+	162687	162762	2.219299	1.633402	2.356623
L0F63_001833	-	JAKSZP010007970.1	+	60435	62306	36.625580	26.956388	38.891865
L0F63_001834	PAN1_1	JAKSZP010007970.1	+	211605	213483	13.048766	9.603878	13.856186
L0F63_001835	-	JAKSZP010007970.1	+	213830	214719	8.136238	5.988263	8.639685
L0F63_001878	-	JAKSZP010007973.1	+	50286	51022	1148.845337	845.548950	1219.932495
L0F63_001889	-	JAKSZP010007974.1	-	109765	112025	46.067608	33.905712	48.918137
L0F63_001930	-	JAKSZP010007977.1	-	200912	202087	63.806190	46.961288	67.754333
L0F63_001940	-	JAKSZP010007978.1	-	11124	11199	1.884868	1.387261	2.001498
L0F63_001955	ssr2	JAKSZP010007979.1	+	105632	107931	37.369129	27.503641	39.681419
L0F63_001972	-	JAKSZP010007980.1	+	79775	80607	0.000000	0.000000	0.000000
L0F63_001973	-	JAKSZP010007980.1	+	175492	175571	0.000000	0.000000	0.000000
L0F63_001987	-	JAKSZP010007981.1	+	158562	159727	109.506943	80.596992	116.282913
L0F63_002001	tlg2	JAKSZP010007982.1	+	5941	8005	45.721298	33.650826	48.550400
L0F63_002002	-	JAKSZP010007982.1	-	196213	196813	3.366057	2.477414	3.574339
L0F63_002015	-	JAKSZP010007983.1	+	90101	94243	48.037460	35.355522	51.009876
L0F63_002042	-	JAKSZP010007985.1	-	155041	155297	39.280155	28.910154	41.710697
L0F63_002067	-	JAKSZP010007987.1	+	179653	180371	279.620361	205.800278	296.922455
L0F63_002092	VMA5	JAKSZP010007989.1	-	11783	13290	314.952545	231.804749	334.440887
L0F63_002125	-	JAKSZP010007991.1	-	129467	130039	17.020943	12.527395	18.074148
L0F63_002165	-	JAKSZP010007994.1	-	192211	192636	7.475555	5.502000	7.938120
L0F63_002164	MRD1	JAKSZP010007994.1	-	83411	86060	33.517864	24.669113	35.591850
L0F63_002179	-	JAKSZP010007995.1	+	171857	173131	1.450081	1.067258	1.539808
L0F63_002242	PPTC7	JAKSZP010007999.1	+	180529	181007	97.022964	71.408798	103.026466
L0F63_002255	-	JAKSZP010008000.1	-	112027	112099	0.000000	0.000000	0.000000
L0F63_002285	tfs1	JAKSZP010008003.1	-	119252	120431	127.550896	93.877327	135.443375
L0F63_002298	PLCD1	JAKSZP010008004.1	-	78432	81472	117.271461	86.311668	124.527878
L0F63_002299	SPF1	JAKSZP010008004.1	-	179492	183876	67.547325	49.714760	71.726959
L0F63_002309	-	JAKSZP010008005.1	-	71462	72794	177.741592	130.817627	188.739731
L0F63_002336	-	JAKSZP010008007.1	-	115337	116594	5.013514	3.689941	5.323736
L0F63_002311	-	JAKSZP010008005.1	+	183513	184259	2354.877686	1733.187378	2500.590576
L0F63_002351	-	JAKSZP010008008.1	+	41018	41686	186.257126	137.085052	197.782166
L0F63_002392	KAR3	JAKSZP010008011.1	+	30382	33081	57.094261	42.021317	60.627087
L0F63_002508	-	JAKSZP010008021.1	-	61304	62262	93.312767	68.678101	99.086693
L0F63_002509	-	JAKSZP010008021.1	+	134420	135776	23.339552	17.177887	24.783735
L0F63_002534	-	JAKSZP010008023.1	-	123728	125332	40.753887	29.994816	43.275620
L0F63_002535	-	JAKSZP010008023.1	-	126983	127147	0.000000	0.000000	0.000000
L0F63_002536	-	JAKSZP010008023.1	+	127323	128799	123.741295	91.073463	131.398041
L0F63_002565	-	JAKSZP010008026.1	-	49340	51770	23.115482	17.012972	24.545801
L0F63_002588	-	JAKSZP010008028.1	+	126860	130218	39.539349	29.100918	41.985928
L0F63_002622	-	JAKSZP010008031.1	+	62881	64953	35.257439	25.949438	37.439068
L0F63_002675	-	JAKSZP010008035.1	+	144737	147256	29.076763	21.400467	30.875950
L0F63_002720	-	JAKSZP010008039.1	-	44511	45309	135.424774	99.672493	143.804459
L0F63_002735	-	JAKSZP010008040.1	+	65175	66392	85.324303	62.798595	90.603920
L0F63_002741	-	JAKSZP010008041.1	-	134370	137427	35.694744	26.271294	37.903431
L0F63_002808	-	JAKSZP010008046.1	-	136950	139114	94.106873	69.262558	99.929932
L0F63_002817	KCS1	JAKSZP010008047.1	-	70387	70942	48.593868	35.765034	51.600716
L0F63_002917	-	JAKSZP010008055.1	-	119385	119763	230.110779	169.361282	244.349365
L0F63_002962	KRS1_1	JAKSZP010008060.1	+	130958	131953	114.416359	84.210320	121.496109
L0F63_002963	KRS1_2	JAKSZP010008060.1	+	131967	132890	92.784454	68.289261	98.525688
L0F63_002988	-	JAKSZP010008063.1	-	70472	73701	7.221677	5.315146	7.668533
L0F63_003014	srp72	JAKSZP010008066.1	-	106146	108341	23.646957	17.404137	25.110163
L0F63_003039	-	JAKSZP010008068.1	-	127375	127447	1.700912	1.251869	1.806159
L0F63_003038	-	JAKSZP010008068.1	-	30062	30504	257.857788	189.783051	273.813293
L0F63_003089	RSL1D1_1	JAKSZP010008072.1	+	31264	33861	8.518744	6.269787	9.045859
L0F63_003090	-	JAKSZP010008072.1	+	134492	136096	388.670410	286.061035	412.720184
L0F63_003111	-	JAKSZP010008074.1	+	15706	19577	99.752846	73.417992	105.925262
L0F63_003151	-	JAKSZP010008077.1	+	130399	131212	68.765083	50.611027	73.020065
L0F63_003174	-	JAKSZP010008079.1	-	26427	26624	19.484848	14.340828	20.690514
L0F63_003175	SEC6	JAKSZP010008079.1	-	26671	28956	24.336245	17.911451	25.842100
L0F63_003189	-	JAKSZP010008080.1	+	112761	112834	0.000000	0.000000	0.000000
L0F63_003188	POX1	JAKSZP010008080.1	+	83043	85398	44.890594	33.039433	47.668297
L0F63_003196	vps16_1	JAKSZP010008081.1	-	18165	21633	43.357986	31.911432	46.040855
L0F63_003290	-	JAKSZP010008091.1	+	5943	6364	0.000000	0.000000	0.000000
L0F63_003259	-	JAKSZP010008088.1	-	93573	95501	104.784271	77.121117	111.268021
L0F63_003301	atg6	JAKSZP010008092.1	+	73882	75486	79.220650	58.306313	84.122589
L0F63_003312	-	JAKSZP010008093.1	-	13549	15340	46.125294	33.948166	48.979389
L0F63_003352	-	JAKSZP010008097.1	+	18466	20510	49.453617	36.397808	52.513660
L0F63_003376	Tpsg1	JAKSZP010008099.1	+	65591	66213	117.513687	86.489952	124.785095
L0F63_003386	-	JAKSZP010008100.1	-	62785	62857	3.287671	2.419722	3.491102
L0F63_003396	-	JAKSZP010008101.1	-	6581	6835	23.435293	17.248350	24.885401
L0F63_003403	-	JAKSZP010008102.1	-	98335	101192	20.231796	14.890581	21.483681
L0F63_003452	-	JAKSZP010008108.1	+	82573	83921	0.000000	0.000000	0.000000
L0F63_003453	-	JAKSZP010008108.1	+	132310	133615	651.474670	479.484680	691.786072
L0F63_003479	-	JAKSZP010008110.1	+	122412	123368	6.996865	5.149685	7.429811
L0F63_003493	cyp6	JAKSZP010008111.1	+	120988	122219	4.576789	3.368512	4.859987
L0F63_003478	-	JAKSZP010008110.1	-	52113	54101	1391.854980	1024.403809	1477.978882
L0F63_003519	CLA4	JAKSZP010008113.1	+	3752	7857	90.965233	66.950310	96.593895
L0F63_003537	-	JAKSZP010008115.1	+	24177	25864	84.939049	62.515049	90.194832
L0F63_003545	PUT2	JAKSZP010008116.1	-	76085	77727	90.875229	66.884071	96.498329
L0F63_003554	-	JAKSZP010008117.1	-	90595	92901	33.324226	24.526596	35.386230
L0F63_003629	BUD5_1	JAKSZP010008126.1	-	97191	99694	0.000000	0.000000	0.000000
L0F63_003637	CMTR1	JAKSZP010008127.1	+	2461	3745	26.859804	19.768787	28.521811
L0F63_003653	NUA3	JAKSZP010008129.1	+	5993	6338	3.098039	2.280153	3.289737
L0F63_003641	-	JAKSZP010008128.1	+	70206	70709	121.382713	89.337547	128.893524
L0F63_003642	-	JAKSZP010008128.1	-	71149	71519	1.069638	0.787252	1.135824
L0F63_003663	-	JAKSZP010008130.1	+	30241	33729	2.162480	1.591583	2.296288
L0F63_003664	HRR25	JAKSZP010008130.1	+	54140	54965	164.852112	121.330978	175.052673
L0F63_003674	BNA4	JAKSZP010008131.1	+	16134	17457	0.000000	0.000000	0.000000
L0F63_003733	COX11	JAKSZP010008138.1	-	12697	13791	23.198364	17.073971	24.633812
L0F63_003734	-	JAKSZP010008138.1	+	14275	16589	52.031437	38.295082	55.250988
L0F63_003774	NFS1	JAKSZP010008142.1	-	6498	8328	58.484848	43.044785	62.103722
L0F63_003784	PMP3_1	JAKSZP010008143.1	-	42568	42743	486.494324	358.059326	516.597168
L0F63_003791	-	JAKSZP010008144.1	-	62718	63718	19.547127	14.386663	20.756645
L0F63_003809	HTA1_3	JAKSZP010008146.1	-	91630	92032	1.468983	1.081170	1.559879
L0F63_003828	-	JAKSZP010008148.1	-	10547	11304	73.547523	54.130898	78.098427
L0F63_003829	-	JAKSZP010008148.1	-	11395	12113	70.770515	52.087025	75.149582
L0F63_003848	-	JAKSZP010008150.1	-	10579	11975	145.112473	106.802620	154.091614
L0F63_003894	-	JAKSZP010008156.1	+	69197	70066	4.067588	2.993740	4.319278
L0F63_003901	-	JAKSZP010008157.1	+	6048	6123	0.000000	0.000000	0.000000
L0F63_003902	-	JAKSZP010008157.1	+	52424	53013	24.812712	18.262129	26.348051
L0F63_003880	-	JAKSZP010008154.1	-	26406	28190	238.809036	175.763199	253.585846
L0F63_003941	-	JAKSZP010008162.1	-	10068	11512	5.556268	4.089407	5.900074
L0F63_003970	URA6	JAKSZP010008166.1	-	59803	61498	190.253738	140.026550	202.026093
L0F63_003989	-	JAKSZP010008168.1	+	26239	27563	115.594879	85.077705	122.747551
L0F63_003994	-	JAKSZP010008169.1	-	35605	35846	4.421488	3.254210	4.695077
L0F63_004006	-	JAKSZP010008170.1	-	12442	14337	0.000000	0.000000	0.000000
L0F63_004027	NOC2	JAKSZP010008173.1	-	19033	21721	27.652218	20.352003	29.363256
L0F63_004076	-	JAKSZP010008179.1	+	97487	99724	9.588472	7.057106	10.181779
L0F63_004111	-	JAKSZP010008184.1	+	50405	50941	10.599627	7.801314	11.255501
L0F63_004112	ATG7	JAKSZP010008184.1	+	51484	53353	10.107965	7.439452	10.733417
L0F63_004038	-	JAKSZP010008174.1	+	86669	89913	642.269165	472.709442	682.010925
L0F63_004150	CHT2_5	JAKSZP010008189.1	-	3334	4488	0.000000	0.000000	0.000000
L0F63_004128	SUB2	JAKSZP010008186.1	-	82547	84254	251.055176	184.776352	266.589722
L0F63_004171	-	JAKSZP010008191.1	+	2613	3399	31.464102	23.157545	33.411011
L0F63_004172	-	JAKSZP010008191.1	-	66575	68454	16.569717	12.195294	17.595003
L0F63_004179	-	JAKSZP010008192.1	-	83286	87299	50.576801	37.224472	53.706345
L0F63_004180	-	JAKSZP010008192.1	-	87764	88365	64.284882	47.313606	68.262642
L0F63_004219	-	JAKSZP010008197.1	+	85221	86697	139.945160	102.999496	148.604553
L0F63_004247	-	JAKSZP010008200.1	-	60681	63330	26.831808	19.748182	28.492083
L0F63_004260	-	JAKSZP010008203.1	-	83082	83841	182.217102	134.111588	193.492172
L0F63_004266	-	JAKSZP010008204.1	+	81342	84559	127.251022	93.656616	135.124939
L0F63_004335	-	JAKSZP010008214.1	-	16466	17340	45.924572	33.800438	48.766251
L0F63_004352	TCB2_1	JAKSZP010008216.1	-	58132	62206	92.566803	68.129074	98.294563
L0F63_004413	IMP4	JAKSZP010008223.1	+	36419	38443	68.018829	50.061787	72.227638
L0F63_004414	-	JAKSZP010008223.1	+	95327	95932	1.937173	1.425757	2.057040
L0F63_004446	-	JAKSZP010008226.1	+	65244	66474	21.378698	15.734700	22.701550
L0F63_004456	-	JAKSZP010008227.1	+	30633	33143	39.303211	28.927124	41.735180
L0F63_004463	LYS2	JAKSZP010008228.1	-	8965	13736	24.872162	18.305885	26.411179
L0F63_004464	-	JAKSZP010008228.1	-	16520	17397	194.825058	143.391037	206.880264
L0F63_004498	-	JAKSZP010008233.1	-	76306	76630	64.987694	47.830872	69.008942
L0F63_004512	-	JAKSZP010008235.1	+	47936	50052	41.417980	30.483591	43.980804
L0F63_004532	-	JAKSZP010008238.1	+	26486	26560	4.000000	2.943996	4.247509
L0F63_004536	-	JAKSZP010008239.1	-	21775	26712	18.317308	13.481520	19.450729
L0F63_004564	-	JAKSZP010008242.1	-	4733	5617	31.500698	23.184481	33.449871
L0F63_004545	-	JAKSZP010008240.1	+	18101	19133	585.164062	430.680145	621.372253
L0F63_004569	-	JAKSZP010008243.1	-	84253	84927	59.161716	43.542961	62.822472
L0F63_004587	HRD3	JAKSZP010008246.1	-	26684	28554	77.406799	56.971321	82.196510
L0F63_004617	-	JAKSZP010008250.1	-	90843	90916	0.000000	0.000000	0.000000
L0F63_004608	set9	JAKSZP010008249.1	-	71763	74171	23.885126	17.579428	25.363068
L0F63_004631	-	JAKSZP010008252.1	-	68186	68793	0.000000	0.000000	0.000000
L0F63_004650	SPT23	JAKSZP010008254.1	-	54069	56509	5.081470	3.739957	5.395896
L0F63_004685	-	JAKSZP010008258.1	-	7109	8595	126.255280	92.923752	134.067581
L0F63_004709	PRSS56	JAKSZP010008261.1	+	24722	25340	10.236287	7.533896	10.869678
L0F63_004692	-	JAKSZP010008259.1	+	78209	78990	433.858093	319.319092	460.703949
L0F63_004717	GPLD1	JAKSZP010008262.1	+	2046	4852	153.400253	112.902420	162.892212
L0F63_004735	irc3	JAKSZP010008264.1	-	18396	23910	45.975353	33.837811	48.820171
L0F63_004747	-	JAKSZP010008266.1	-	70299	70739	331.997742	244.349991	352.540771
L0F63_004750	-	JAKSZP010008267.1	-	18643	19751	594.240906	437.360687	631.010803
L0F63_004831	-	JAKSZP010008278.1	+	81932	82544	204.793030	150.727463	217.465027
L0F63_004836	ATP16	JAKSZP010008279.1	+	23612	23956	182.278992	134.157150	193.557892
L0F63_004850	-	JAKSZP010008281.1	+	21044	21840	17.133553	12.610276	18.193726
L0F63_004874	-	JAKSZP010008284.1	-	83367	85015	24.306164	17.889311	25.810158
L0F63_004872	-	JAKSZP010008284.1	+	49957	51307	4.319913	3.179451	4.587217
L0F63_004873	ERO1	JAKSZP010008284.1	-	51436	53193	285.741241	210.305267	303.422089
L0F63_004885	-	JAKSZP010008286.1	-	45487	47175	41.947407	30.873247	44.542992
L0F63_004906	-	JAKSZP010008289.1	+	36266	38306	83.129692	61.183361	88.273521
L0F63_004918	-	JAKSZP010008292.1	+	19212	20508	2.345928	1.726601	2.491087
L0F63_004928	MET2	JAKSZP010008293.1	-	9426	10653	11.498155	8.462630	12.209627
L0F63_004934	PUB1	JAKSZP010008294.1	-	53537	56356	180.749542	133.031479	191.933792
L0F63_004968	-	JAKSZP010008298.1	+	26252	27759	9.387187	6.908960	9.968039
L0F63_004919	-	JAKSZP010008292.1	+	58761	60293	3634.721191	2675.150879	3859.627197
L0F63_004997	RTC2	JAKSZP010008303.1	-	37599	38816	464.663116	341.991577	493.415100
L0F63_004998	-	JAKSZP010008303.1	+	80494	81242	996.914673	733.728149	1058.600830
L0F63_005026	PSD1	JAKSZP010008309.1	+	13147	15094	36.824757	27.102982	39.103363
L0F63_005070	GPI8	JAKSZP010008317.1	-	44065	44876	78.074074	57.462437	82.905067
L0F63_005115	PRE4	JAKSZP010008324.1	-	22539	22970	33.411930	24.591145	35.479362
L0F63_005136	DCN1	JAKSZP010008327.1	-	40135	42214	15.184615	11.175861	16.124195
L0F63_005141	RPS9B	JAKSZP010008328.1	+	46620	47214	66.282700	48.783997	70.384079
L0F63_005158	ESA1	JAKSZP010008331.1	+	27725	29767	16.242517	11.954475	17.247557
L0F63_005165	-	JAKSZP010008332.1	-	52773	53716	109.957932	80.928925	116.761803
L0F63_005194	-	JAKSZP010008336.1	+	50613	50685	0.000000	0.000000	0.000000
L0F63_005209	syj1_1	JAKSZP010008339.1	+	11268	14492	72.533569	53.384628	77.021736
L0F63_005285	-	JAKSZP010008352.1	-	14680	15549	1.516000	1.115774	1.609806
L0F63_005305	-	JAKSZP010008357.1	-	5020	5092	4.794520	3.528762	5.091191
L0F63_005238	-	JAKSZP010008343.1	-	61777	62724	1203.814575	886.006226	1278.303101
L0F63_005316	-	JAKSZP010008359.1	+	67185	69774	6.216216	4.575129	6.600857
L0F63_005306	MAP2	JAKSZP010008357.1	-	46679	48465	85.283173	62.768330	90.560249
L0F63_005328	-	JAKSZP010008361.1	-	34942	35602	254.618790	187.399170	270.373840
L0F63_005412	-	JAKSZP010008374.1	-	57574	58478	362.183685	266.566803	384.594543
L0F63_005454	-	JAKSZP010008382.1	-	52695	55448	48.701977	35.844604	51.715511
L0F63_005472	TRA2B_1	JAKSZP010008384.1	+	39023	39259	105.659683	77.765419	112.197594
L0F63_005473	TRA2B_2	JAKSZP010008384.1	+	39440	39616	90.604523	66.684830	96.210861
L0F63_005528	-	JAKSZP010008392.1	-	63406	63478	0.000000	0.000000	0.000000
L0F63_005550	-	JAKSZP010008397.1	-	39561	43063	108.594933	79.925751	115.314476
L0F63_005554	RSM19	JAKSZP010008398.1	+	12706	12897	80.161461	58.998753	85.121620
L0F63_005561	CAJ1	JAKSZP010008399.1	+	54795	55687	25.184273	18.535599	26.742601
L0F63_005573	-	JAKSZP010008402.1	-	61243	62763	157.966385	116.263092	167.740891
L0F63_005603	YME2	JAKSZP010008407.1	+	48890	51296	10.709877	7.882458	11.372573
L0F63_005627	RUVBL1	JAKSZP010008412.1	+	54117	55557	32.928089	24.235039	34.965584
L0F63_005652	-	JAKSZP010008418.1	-	53769	54009	20.950207	15.419330	22.246544
L0F63_005665	ASTE1	JAKSZP010008421.1	+	32807	33250	5.119370	3.767851	5.436141
L0F63_005673	BNA3	JAKSZP010008422.1	-	41094	42730	137.349960	101.089432	145.848785
L0F63_005678	-	JAKSZP010008424.1	+	55907	57293	32.225361	23.717831	34.219372
L0F63_005752	-	JAKSZP010008439.1	+	24910	25733	307.835846	226.566849	326.883820
L0F63_005776	MTR10	JAKSZP010008444.1	-	47545	51623	33.296936	24.506510	35.357254
L0F63_005812	WDR4	JAKSZP010008451.1	+	25526	27806	35.192062	25.901320	37.369648
L0F63_005866	-	JAKSZP010008462.1	-	47922	47995	0.000000	0.000000	0.000000
L0F63_005867	-	JAKSZP010008462.1	-	48207	49189	3.711253	2.731478	3.940895
L0F63_005927	DOA4	JAKSZP010008475.1	-	42248	45333	130.352753	95.939484	138.418594
L0F63_005932	BUD23	JAKSZP010008476.1	-	22353	23347	84.368103	62.094837	89.588554
L0F63_005933	sof1	JAKSZP010008476.1	+	25009	26704	111.213394	81.852943	118.094955
L0F63_005965	-	JAKSZP010008485.1	+	37774	40635	167.884552	123.562851	178.272766
L0F63_005971	-	JAKSZP010008486.1	+	40282	41179	38.388042	28.253559	40.763386
L0F63_006030	-	JAKSZP010008501.1	-	9624	10522	188.934830	139.055832	200.625565
L0F63_006036	DYS1	JAKSZP010008504.1	+	20311	20480	12.029411	8.853634	12.773756
L0F63_006066	-	JAKSZP010008513.1	+	7268	7680	1459.881958	1074.471558	1550.215210
L0F63_006074	-	JAKSZP010008514.1	+	41333	41405	1.799087	1.324126	1.910409
L0F63_006103	DID4	JAKSZP010008521.1	-	8734	9497	32.858681	24.183954	34.891880
L0F63_006108	GLE2_2	JAKSZP010008523.1	+	249	1276	3.200458	2.355534	3.398493
L0F63_006147	-	JAKSZP010008532.1	+	7756	8863	20.532305	15.111754	21.802784
L0F63_006158	-	JAKSZP010008534.1	+	23452	23952	119.649681	88.062042	127.053253
L0F63_006165	ATG18	JAKSZP010008535.1	+	18262	19033	46.061161	33.900967	48.911289
L0F63_006201	-	JAKSZP010008543.1	-	19414	19484	0.000000	0.000000	0.000000
L0F63_006202	-	JAKSZP010008543.1	-	20509	21480	166.095535	122.246140	176.373047
L0F63_006203	-	JAKSZP010008543.1	-	37074	41901	37.754215	27.787064	40.090336
L0F63_006210	PEX2	JAKSZP010008545.1	-	13789	15420	38.207207	28.120462	40.571358
L0F63_006311	-	JAKSZP010008569.1	+	20517	20957	0.000000	0.000000	0.000000
L0F63_006312	-	JAKSZP010008569.1	+	21015	21315	0.000000	0.000000	0.000000
